Name,Saison,Geburtstag,Position,Anzahl.Verschiedene.Positionen,Hauptposition,Anzahl.Spiele.Hauptposition,Zweitposition,Anzahl.Spiele.Zweitposition,Anzahl.Spiele.Gesamt,Steckbrief,Leistungsdaten,Anzahl_Leistungsdaten,Liga,Spielminuten,Problem,Datentypen,Eigentore,Assists,Schuss,Schussvorlagen,Ballkontakte,Pass,Pass_angekommen,Fehlpass,Passprozente,Zweikampf,Zweikampfprozente,Fouls,Gefoult,Abseits,Laufweite,Sprints,Geschwindigkeit,Tore,Fusstore,Kopftore,Elfmetertore,Elfmeterverschossen,Gegentore,Gehalten,Gehaltenelfer,Nation,Groesse,Gewicht,StarkerFuss,Hauptposition_adj,Zweitposition_adj,club,height,position,saison,ps_Eigentore,ps_Assists,ps_Schuss,ps_Schussvorlagen,ps_Ballkontakte,ps_Pass,ps_Pass_angekommen,ps_Fehlpass,ps_Zweikampf,ps_Fouls,ps_Gefoult,ps_Abseits,ps_Laufweite,ps_Sprints,ps_Tore,ps_Fusstore,ps_Kopftore,ps_Elfmetertore,ps_Elfmeterverschossen,ps_Gegentore,ps_Gehalten,ps_Gehaltenelfer,Jahrgang,Alter
Diego Benaglio,2009,1983-09-08,Torwart 32,1,Torwart,32,,,32,"Spieler Steckbrief
Name
Diego Benaglio
Nation
Schweiz
Größe in cm
194
Verein
AS Monaco
seit
07/2017
Vertrag bis
06/2020
Geboren am
08.09.1983
in
Schweiz
Gewicht in kg
89
Position
Torwart
Rückennummer
16
Starker Fuss
Rechts",2009 / 2010|Bundesliga Europa League Champions League DFB-Pokal|Gespielte Minuten 1922|Gegentore 33|Gehaltene Schüsse 97|Gehaltene Elfmeter 1|Ballkontakte 728|Gespielte Pässe 141|Angekommene Pässe 104|Fehlpässe 37|Angekommene Pässe (%) 73|Zweikämpfe 3|Gewonnene Zweikämpfe (%) 66|Fouls 1|Gefoult worden 8,15,Bundesliga,1922,,Gespielte Minuten|Gegentore|Gehaltene Schüsse|Gehaltene Elfmeter|Ballkontakte|Gespielte Pässe|Angekommene Pässe|Fehlpässe|Angekommene Pässe (%)|Zweikämpfe|Gewonnene Zweikämpfe (%)|Fouls|Gefoult worden,0,0,0,0,728,141,104,37,73,3,66,1,8,0,,,,0,0,0,0,0,33,97,1,Schweiz,194,89,Rechts,Torwart,,VfL Wolfsburg,194,TW,2009/2010,0,0,0,0,34.0894901144641,6.60249739854318,4.86992715920916,1.73257023933403,0.14047866805411,0.0468262226847034,0.374609781477627,0,,,0,0,0,0,0,1.54526534859521,4.54214360041623,0.0468262226847034,1983,26
Diego Benaglio,2010,1983-09-08,Torwart 30,1,Torwart,30,,,30,"Spieler Steckbrief
Name
Diego Benaglio
Nation
Schweiz
Größe in cm
194
Verein
AS Monaco
seit
07/2017
Vertrag bis
06/2020
Geboren am
08.09.1983
in
Schweiz
Gewicht in kg
89
Position
Torwart
Rückennummer
16
Starker Fuss
Rechts",2010 / 2011|Bundesliga Europa League DFB-Pokal|Gespielte Minuten 2498|Gegentore 39|Gehaltene Schüsse 94|Gehaltene Elfmeter 1|Ballkontakte 1017|Gespielte Pässe 303|Angekommene Pässe 194|Fehlpässe 109|Angekommene Pässe (%) 64|Zweikämpfe 2|Gewonnene Zweikämpfe (%) 100|Gefoult worden 6,14,Bundesliga,2498,,Gespielte Minuten|Gegentore|Gehaltene Schüsse|Gehaltene Elfmeter|Ballkontakte|Gespielte Pässe|Angekommene Pässe|Fehlpässe|Angekommene Pässe (%)|Zweikämpfe|Gewonnene Zweikämpfe (%)|Gefoult worden,0,0,0,0,1017,303,194,109,64,2,100,0,6,0,,,,0,0,0,0,0,39,94,1,Schweiz,194,89,Rechts,Torwart,,VfL Wolfsburg,194,TW,2010/2011,0,0,0,0,36.6413130504404,10.9167333867094,6.98959167333867,3.9271417133707,0.0720576461168935,0,0.216172938350681,0,,,0,0,0,0,0,1.40512409927942,3.386709367494,0.0360288230584468,1983,27
Diego Benaglio,2011,1983-09-08,Torwart 33,1,Torwart,33,,,33,"Spieler Steckbrief
Name
Diego Benaglio
Nation
Schweiz
Größe in cm
194
Verein
AS Monaco
seit
07/2017
Vertrag bis
06/2020
Geboren am
08.09.1983
in
Schweiz
Gewicht in kg
89
Position
Torwart
Rückennummer
16
Starker Fuss
Rechts",2011 / 2012|Bundesliga DFB-Pokal|Gespielte Minuten 2880|Gegentore 56|Gehaltene Schüsse 102|Gehaltene Elfmeter 1|Ballkontakte 1242|Gespielte Pässe 358|Angekommene Pässe 224|Fehlpässe 134|Angekommene Pässe (%) 62|Zweikämpfe 14|Gewonnene Zweikämpfe (%) 78|Fouls 2|Gefoult worden 9|Laufweite (km) 196.45|Sprints 21|Maximale Geschwindigkeit (km/h) 27,18,Bundesliga,2880,,Gespielte Minuten|Gegentore|Gehaltene Schüsse|Gehaltene Elfmeter|Ballkontakte|Gespielte Pässe|Angekommene Pässe|Fehlpässe|Angekommene Pässe (%)|Zweikämpfe|Gewonnene Zweikämpfe (%)|Fouls|Gefoult worden|Laufweite (km)|Sprints|Maximale Geschwindigkeit (km/h),0,0,0,0,1242,358,224,134,62,14,78,2,9,0,196.45,21,27,0,0,0,0,0,56,102,1,Schweiz,194,89,Rechts,Torwart,,VfL Wolfsburg,194,TW,2011/2012,0,0,0,0,38.8125,11.1875,7,4.1875,0.4375,0.0625,0.28125,0,6.1390625,0.65625,0,0,0,0,0,1.75,3.1875,0.03125,1983,28
Diego Benaglio,2013,1983-09-08,Torwart 33,1,Torwart,33,,,33,"Spieler Steckbrief
Name
Diego Benaglio
Nation
Schweiz
Größe in cm
194
Verein
AS Monaco
seit
07/2017
Vertrag bis
06/2020
Geboren am
08.09.1983
in
Schweiz
Gewicht in kg
89
Position
Torwart
Rückennummer
16
Starker Fuss
Rechts",2013 / 2014|Bundesliga DFB-Pokal|Gespielte Minuten 2566|Gegentore 43|Gehaltene Schüsse 86|Ballkontakte 1221|Gespielte Pässe 642|Angekommene Pässe 449|Fehlpässe 193|Angekommene Pässe (%) 69|Zweikämpfe 33|Gewonnene Zweikämpfe (%) 84|Gefoult worden 8|Laufweite (km) 167.59|Sprints 10|Maximale Geschwindigkeit (km/h) 28,16,Bundesliga,2566,,Gespielte Minuten|Gegentore|Gehaltene Schüsse|Ballkontakte|Gespielte Pässe|Angekommene Pässe|Fehlpässe|Angekommene Pässe (%)|Zweikämpfe|Gewonnene Zweikämpfe (%)|Gefoult worden|Laufweite (km)|Sprints|Maximale Geschwindigkeit (km/h),0,0,0,0,1221,642,449,193,69,33,84,0,8,0,167.59,10,28,0,0,0,0,0,43,86,0,Schweiz,194,89,Rechts,Torwart,,VfL Wolfsburg,194,TW,2013/2014,0,0,0,0,42.8254091971941,22.5175370226033,15.7482462977397,6.7692907248636,1.15744349181606,0,0.280592361652377,0,5.87805923616524,0.350740452065472,0,0,0,0,0,1.50818394388153,3.01636788776306,0,1983,30
Diego Benaglio,2014,1983-09-08,Torwart 48,1,Torwart,48,,,48,"Spieler Steckbrief
Name
Diego Benaglio
Nation
Schweiz
Größe in cm
194
Verein
AS Monaco
seit
07/2017
Vertrag bis
06/2020
Geboren am
08.09.1983
in
Schweiz
Gewicht in kg
89
Position
Torwart
Rückennummer
16
Starker Fuss
Rechts",2014 / 2015|Bundesliga Europa League DFB-Pokal|Gespielte Minuten 2790|Gegentore 32|Gehaltene Schüsse 92|Gehaltene Elfmeter 1|Ballkontakte 1087|Gespielte Pässe 540|Angekommene Pässe 366|Fehlpässe 174|Angekommene Pässe (%) 67|Zweikämpfe 30|Gewonnene Zweikämpfe (%) 90|Fouls 1|Gefoult worden 4|Laufweite (km) 184.30|Sprints 8|Maximale Geschwindigkeit (km/h) 26,18,Bundesliga,2790,,Gespielte Minuten|Gegentore|Gehaltene Schüsse|Gehaltene Elfmeter|Ballkontakte|Gespielte Pässe|Angekommene Pässe|Fehlpässe|Angekommene Pässe (%)|Zweikämpfe|Gewonnene Zweikämpfe (%)|Fouls|Gefoult worden|Laufweite (km)|Sprints|Maximale Geschwindigkeit (km/h),0,0,0,0,1087,540,366,174,67,30,90,1,4,0,184.3,8,26,0,0,0,0,0,32,92,1,Schweiz,194,89,Rechts,Torwart,,VfL Wolfsburg,194,TW,2014/2015,0,0,0,0,35.0645161290323,17.4193548387097,11.8064516129032,5.61290322580645,0.967741935483871,0.032258064516129,0.129032258064516,0,5.94516129032258,0.258064516129032,0,0,0,0,0,1.03225806451613,2.96774193548387,0.032258064516129,1983,31
Diego Benaglio,2015,1983-09-08,Torwart 31,1,Torwart,31,,,31,"Spieler Steckbrief
Name
Diego Benaglio
Nation
Schweiz
Größe in cm
194
Verein
AS Monaco
seit
07/2017
Vertrag bis
06/2020
Geboren am
08.09.1983
in
Schweiz
Gewicht in kg
89
Position
Torwart
Rückennummer
16
Starker Fuss
Rechts",2015 / 2016|Bundesliga Europa League Champions League DFB-Pokal Regionalliga Nord|Gespielte Minuten 1890|Gegentore 39|Gehaltene Schüsse 62|Ballkontakte 795|Gespielte Pässe 419|Angekommene Pässe 322|Fehlpässe 97|Angekommene Pässe (%) 76|Zweikämpfe 11|Gewonnene Zweikämpfe (%) 72|Gefoult worden 3|Laufweite (km) 121.50|Sprints 3|Maximale Geschwindigkeit (km/h) 27,16,Bundesliga,1890,,Gespielte Minuten|Gegentore|Gehaltene Schüsse|Ballkontakte|Gespielte Pässe|Angekommene Pässe|Fehlpässe|Angekommene Pässe (%)|Zweikämpfe|Gewonnene Zweikämpfe (%)|Gefoult worden|Laufweite (km)|Sprints|Maximale Geschwindigkeit (km/h),0,0,0,0,795,419,322,97,76,11,72,0,3,0,121.5,3,27,0,0,0,0,0,39,62,0,Schweiz,194,89,Rechts,Torwart,,VfL Wolfsburg,194,TW,2015/2016,0,0,0,0,37.8571428571429,19.952380952381,15.3333333333333,4.61904761904762,0.523809523809524,0,0.142857142857143,0,5.78571428571429,0.142857142857143,0,0,0,0,0,1.85714285714286,2.95238095238095,0,1983,32
Diego Benaglio,2016,1983-09-08,Torwart 16,1,Torwart,16,,,16,"Spieler Steckbrief
Name
Diego Benaglio
Nation
Schweiz
Größe in cm
194
Verein
AS Monaco
seit
07/2017
Vertrag bis
06/2020
Geboren am
08.09.1983
in
Schweiz
Gewicht in kg
89
Position
Torwart
Rückennummer
16
Starker Fuss
Rechts",2016 / 2017|Bundesliga Champions League DFB-Pokal|Gespielte Minuten 1260|Gegentore 22|Gehaltene Schüsse 48|Gehaltene Elfmeter 1|Ballkontakte 431|Gespielte Pässe 207|Angekommene Pässe 128|Fehlpässe 79|Angekommene Pässe (%) 61|Zweikämpfe 5|Gewonnene Zweikämpfe (%) 60|Fouls 1|Gefoult worden 1|Laufweite (km) 82.49|Sprints 6|Maximale Geschwindigkeit (km/h) 26,18,Bundesliga,1260,,Gespielte Minuten|Gegentore|Gehaltene Schüsse|Gehaltene Elfmeter|Ballkontakte|Gespielte Pässe|Angekommene Pässe|Fehlpässe|Angekommene Pässe (%)|Zweikämpfe|Gewonnene Zweikämpfe (%)|Fouls|Gefoult worden|Laufweite (km)|Sprints|Maximale Geschwindigkeit (km/h),0,0,0,0,431,207,128,79,61,5,60,1,1,0,82.49,6,26,0,0,0,0,0,22,48,1,Schweiz,194,89,Rechts,Torwart,,VfL Wolfsburg,194,TW,2016/2017,0,0,0,0,30.7857142857143,14.7857142857143,9.14285714285714,5.64285714285714,0.357142857142857,0.0714285714285714,0.0714285714285714,0,5.89214285714286,0.428571428571429,0,0,0,0,0,1.57142857142857,3.42857142857143,0.0714285714285714,1983,33
Diego Contento,2010,1990-05-01,Linker Verteidiger 17,1,Linker Verteidiger,17,,,17,"Spieler Steckbrief
Name
Diego Contento
Nation
Deutschland
Größe in cm
177
Verein
Fortuna Düsseldorf
seit
07/2018
Vertrag bis
06/2020
Geboren am
01.05.1990
in
Deutschland
Gewicht in kg
74
Position
Abwehr
Rückennummer
26
Starker Fuss
Links",2010 / 2011|Bundesliga 3. Liga Champions League Supercup DFB-Pokal|Gespielte Minuten 1112|Torschüsse 3|Torschussvorlagen 8|Ballkontakte 780|Gespielte Pässe 500|Angekommene Pässe 420|Fehlpässe 80|Angekommene Pässe (%) 84|Zweikämpfe 201|Gewonnene Zweikämpfe (%) 59|Fouls 13|Gefoult worden 19|Abseits 1,15,Bundesliga,1112,,Gespielte Minuten|Torschüsse|Torschussvorlagen|Ballkontakte|Gespielte Pässe|Angekommene Pässe|Fehlpässe|Angekommene Pässe (%)|Zweikämpfe|Gewonnene Zweikämpfe (%)|Fouls|Gefoult worden|Abseits,0,0,3,8,780,500,420,80,84,201,59,13,19,1,,,,0,0,0,0,0,0,0,0,Deutschland,177,74,Links,Au�enverteidiger,,Bayern München,177,AB,2010/2011,0,0,0.242805755395683,0.647482014388489,63.1294964028777,40.4676258992806,33.9928057553957,6.47482014388489,16.2679856115108,1.05215827338129,1.53776978417266,0.0809352517985612,,,0,0,0,0,0,0,0,0,1990,20
Diego Contento,2011,1990-05-01,Linker Verteidiger 11,1,Linker Verteidiger,11,,,11,"Spieler Steckbrief
Name
Diego Contento
Nation
Deutschland
Größe in cm
177
Verein
Fortuna Düsseldorf
seit
07/2018
Vertrag bis
06/2020
Geboren am
01.05.1990
in
Deutschland
Gewicht in kg
74
Position
Abwehr
Rückennummer
26
Starker Fuss
Links",2011 / 2012|3. Liga Bundesliga Champions League DFB-Pokal|Gespielte Minuten 496|Torschüsse 3|Torschussvorlagen 3|Ballkontakte 392|Gespielte Pässe 253|Angekommene Pässe 217|Fehlpässe 36|Angekommene Pässe (%) 85|Zweikämpfe 111|Gewonnene Zweikämpfe (%) 67|Fouls 9|Gefoult worden 13|Laufweite (km) 60.51|Sprints 85|Maximale Geschwindigkeit (km/h) 32,17,Bundesliga,496,,Gespielte Minuten|Torschüsse|Torschussvorlagen|Ballkontakte|Gespielte Pässe|Angekommene Pässe|Fehlpässe|Angekommene Pässe (%)|Zweikämpfe|Gewonnene Zweikämpfe (%)|Fouls|Gefoult worden|Laufweite (km)|Sprints|Maximale Geschwindigkeit (km/h),0,0,3,3,392,253,217,36,85,111,67,9,13,0,60.51,85,32,0,0,0,0,0,0,0,0,Deutschland,177,74,Links,Au�enverteidiger,,Bayern München,177,AB,2011/2012,0,0,0.544354838709677,0.544354838709677,71.1290322580645,45.9072580645161,39.375,6.53225806451613,20.1411290322581,1.63306451612903,2.35887096774194,0,10.9796370967742,15.4233870967742,0,0,0,0,0,0,0,0,1990,21
Diego Contento,2013,1990-05-01,Linker Verteidiger 11|Innenverteidiger 2,2,Linker Verteidiger,11,Innenverteidiger,2,13,"Spieler Steckbrief
Name
Diego Contento
Nation
Deutschland
Größe in cm
177
Verein
Fortuna Düsseldorf
seit
07/2018
Vertrag bis
06/2020
Geboren am
01.05.1990
in
Deutschland
Gewicht in kg
74
Position
Abwehr
Rückennummer
26
Starker Fuss
Links",2013 / 2014|Bundesliga Champions League DFB-Pokal|Gespielte Minuten 581|Assists 1|Torschüsse 3|Torschussvorlagen 7|Ballkontakte 449|Gespielte Pässe 315|Angekommene Pässe 259|Fehlpässe 56|Angekommene Pässe (%) 82|Zweikämpfe 107|Gewonnene Zweikämpfe (%) 61|Fouls 5|Gefoult worden 15|Abseits 1|Laufweite (km) 71.06|Sprints 167|Maximale Geschwindigkeit (km/h) 33,19,Bundesliga,581,,Gespielte Minuten|Assists|Torschüsse|Torschussvorlagen|Ballkontakte|Gespielte Pässe|Angekommene Pässe|Fehlpässe|Angekommene Pässe (%)|Zweikämpfe|Gewonnene Zweikämpfe (%)|Fouls|Gefoult worden|Abseits|Laufweite (km)|Sprints|Maximale Geschwindigkeit (km/h),0,1,3,7,449,315,259,56,82,107,61,5,15,1,71.06,167,33,0,0,0,0,0,0,0,0,Deutschland,177,74,Links,Au�enverteidiger,Innenverteidiger,Bayern München,177,AB,2013/2014,0,0.154905335628227,0.464716006884682,1.08433734939759,69.552495697074,48.7951807228916,40.1204819277108,8.67469879518072,16.5748709122203,0.774526678141136,2.32358003442341,0.154905335628227,11.0075731497418,25.8691910499139,0,0,0,0,0,0,0,0,1990,23
Dominic Maroh,2009,1987-03-04,Innenverteidiger 27,1,Innenverteidiger,27,,,27,"Spieler Steckbrief
Name
Dominic Maroh
Nation
Slowenien
Größe in cm
186
Verein
KFC Uerdingen 05
seit
09/2018
Vertrag bis
06/2019
Geboren am
04.03.1987
in
Deutschland
Gewicht in kg
85
Position
Abwehr
Rückennummer
32
Starker Fuss
Rechts",2009 / 2010|Bundesliga 2. Bundesliga DFB-Pokal|Gespielte Minuten 2232|Tore 1|Tore per Kopf 1|Eigentore 1|Torschüsse 10|Torschussvorlagen 5|Ballkontakte 1511|Gespielte Pässe 978|Angekommene Pässe 880|Fehlpässe 98|Angekommene Pässe (%) 89|Zweikämpfe 450|Gewonnene Zweikämpfe (%) 58|Fouls 21|Gefoult worden 14|Abseits 1,18,Bundesliga,2232,,Gespielte Minuten|Tore|Tore per Kopf|Eigentore|Torschüsse|Torschussvorlagen|Ballkontakte|Gespielte Pässe|Angekommene Pässe|Fehlpässe|Angekommene Pässe (%)|Zweikämpfe|Gewonnene Zweikämpfe (%)|Fouls|Gefoult worden|Abseits,1,0,10,5,1511,978,880,98,89,450,58,21,14,1,,,,1,0,1,0,0,0,0,0,Slowenien,186,85,Rechts,Innenverteidiger,,1. FC Nürnberg,186,AB,2009/2010,0.0403225806451613,0,0.403225806451613,0.201612903225806,60.9274193548387,39.4354838709677,35.4838709677419,3.95161290322581,18.1451612903226,0.846774193548387,0.564516129032258,0.0403225806451613,,,0.0403225806451613,0,0.0403225806451613,0,0,0,0,0,1987,22
Dominic Maroh,2010,1987-03-04,Innenverteidiger 6,1,Innenverteidiger,6,,,6,"Spieler Steckbrief
Name
Dominic Maroh
Nation
Slowenien
Größe in cm
186
Verein
KFC Uerdingen 05
seit
09/2018
Vertrag bis
06/2019
Geboren am
04.03.1987
in
Deutschland
Gewicht in kg
85
Position
Abwehr
Rückennummer
32
Starker Fuss
Rechts",2010 / 2011|Bundesliga Relegation Bundesliga DFB-Pokal|Gespielte Minuten 566|Torschüsse 2|Torschussvorlagen 1|Ballkontakte 396|Gespielte Pässe 249|Angekommene Pässe 227|Fehlpässe 22|Angekommene Pässe (%) 91|Zweikämpfe 141|Gewonnene Zweikämpfe (%) 61|Fouls 9|Gefoult worden 5,14,Bundesliga,566,,Gespielte Minuten|Torschüsse|Torschussvorlagen|Ballkontakte|Gespielte Pässe|Angekommene Pässe|Fehlpässe|Angekommene Pässe (%)|Zweikämpfe|Gewonnene Zweikämpfe (%)|Fouls|Gefoult worden,0,0,2,1,396,249,227,22,91,141,61,9,5,0,,,,0,0,0,0,0,0,0,0,Slowenien,186,85,Rechts,Innenverteidiger,,1. FC Nürnberg,186,AB,2010/2011,0,0,0.318021201413428,0.159010600706714,62.9681978798587,39.5936395759717,36.095406360424,3.4982332155477,22.4204946996466,1.43109540636042,0.795053003533569,0,,,0,0,0,0,0,0,0,0,1987,23
Dominic Maroh,2011,1987-03-04,Innenverteidiger 21,1,Innenverteidiger,21,,,21,"Spieler Steckbrief
Name
Dominic Maroh
Nation
Slowenien
Größe in cm
186
Verein
KFC Uerdingen 05
seit
09/2018
Vertrag bis
06/2019
Geboren am
04.03.1987
in
Deutschland
Gewicht in kg
85
Position
Abwehr
Rückennummer
32
Starker Fuss
Rechts",2011 / 2012|Bundesliga Regionalliga Süd (1994-2012) DFB-Pokal|Gespielte Minuten 1752|Tore 1|Tore per Fuß 1|Torschüsse 9|Torschussvorlagen 3|Ballkontakte 998|Gespielte Pässe 608|Angekommene Pässe 491|Fehlpässe 117|Angekommene Pässe (%) 80|Zweikämpfe 363|Gewonnene Zweikämpfe (%) 64|Fouls 22|Gefoult worden 13|Abseits 1|Laufweite (km) 209.62|Sprints 269|Maximale Geschwindigkeit (km/h) 33,20,Bundesliga,1752,,Gespielte Minuten|Tore|Tore per Fuß|Torschüsse|Torschussvorlagen|Ballkontakte|Gespielte Pässe|Angekommene Pässe|Fehlpässe|Angekommene Pässe (%)|Zweikämpfe|Gewonnene Zweikämpfe (%)|Fouls|Gefoult worden|Abseits|Laufweite (km)|Sprints|Maximale Geschwindigkeit (km/h),0,0,9,3,998,608,491,117,80,363,64,22,13,1,209.62,269,33,1,1,0,0,0,0,0,0,Slowenien,186,85,Rechts,Innenverteidiger,,1. FC Nürnberg,186,AB,2011/2012,0,0,0.462328767123288,0.154109589041096,51.2671232876712,31.2328767123288,25.222602739726,6.01027397260274,18.6472602739726,1.13013698630137,0.667808219178082,0.0513698630136986,10.7681506849315,13.8184931506849,0.0513698630136986,0.0513698630136986,0,0,0,0,0,0,1987,24
Dominic Maroh,2014,1987-03-04,Innenverteidiger 31,1,Innenverteidiger,31,,,31,"Spieler Steckbrief
Name
Dominic Maroh
Nation
Slowenien
Größe in cm
186
Verein
KFC Uerdingen 05
seit
09/2018
Vertrag bis
06/2019
Geboren am
04.03.1987
in
Deutschland
Gewicht in kg
85
Position
Abwehr
Rückennummer
32
Starker Fuss
Rechts",2014 / 2015|2. Bundesliga Bundesliga DFB-Pokal|Gespielte Minuten 2373|Tore 1|Tore per Fuß 1|Torschüsse 11|Torschussvorlagen 3|Ballkontakte 1555|Gespielte Pässe 1187|Angekommene Pässe 1020|Fehlpässe 167|Angekommene Pässe (%) 85|Zweikämpfe 358|Gewonnene Zweikämpfe (%) 58|Fouls 15|Gefoult worden 10|Abseits 1|Laufweite (km) 263.70|Sprints 263|Maximale Geschwindigkeit (km/h) 34,20,Bundesliga,2373,,Gespielte Minuten|Tore|Tore per Fuß|Torschüsse|Torschussvorlagen|Ballkontakte|Gespielte Pässe|Angekommene Pässe|Fehlpässe|Angekommene Pässe (%)|Zweikämpfe|Gewonnene Zweikämpfe (%)|Fouls|Gefoult worden|Abseits|Laufweite (km)|Sprints|Maximale Geschwindigkeit (km/h),0,0,11,3,1555,1187,1020,167,85,358,58,15,10,1,263.7,263,34,1,1,0,0,0,0,0,0,Slowenien,186,85,Rechts,Innenverteidiger,,1. FC Köln,186,AB,2014/2015,0,0,0.417193426042984,0.11378002528445,58.97597977244,45.0189633375474,38.685208596713,6.33375474083439,13.5777496839444,0.56890012642225,0.379266750948167,0.0379266750948167,10.0012642225032,9.97471554993679,0.0379266750948167,0.0379266750948167,0,0,0,0,0,0,1987,27
Dominic Maroh,2015,1987-03-04,Innenverteidiger 25,1,Innenverteidiger,25,,,25,"Spieler Steckbrief
Name
Dominic Maroh
Nation
Slowenien
Größe in cm
186
Verein
KFC Uerdingen 05
seit
09/2018
Vertrag bis
06/2019
Geboren am
04.03.1987
in
Deutschland
Gewicht in kg
85
Position
Abwehr
Rückennummer
32
Starker Fuss
Rechts",2015 / 2016|Bundesliga DFB-Pokal Regionalliga West|Gespielte Minuten 2124|Tore 2|Tore per Fuß 1|Tore per Kopf 1|Assists 1|Torschüsse 19|Torschussvorlagen 5|Ballkontakte 1479|Gespielte Pässe 1142|Angekommene Pässe 995|Fehlpässe 147|Angekommene Pässe (%) 87|Zweikämpfe 367|Gewonnene Zweikämpfe (%) 58|Fouls 27|Gefoult worden 14|Laufweite (km) 235.70|Sprints 230|Maximale Geschwindigkeit (km/h) 32,21,Bundesliga,2124,,Gespielte Minuten|Tore|Tore per Fuß|Tore per Kopf|Assists|Torschüsse|Torschussvorlagen|Ballkontakte|Gespielte Pässe|Angekommene Pässe|Fehlpässe|Angekommene Pässe (%)|Zweikämpfe|Gewonnene Zweikämpfe (%)|Fouls|Gefoult worden|Laufweite (km)|Sprints|Maximale Geschwindigkeit (km/h),0,1,19,5,1479,1142,995,147,87,367,58,27,14,0,235.7,230,32,2,1,1,0,0,0,0,0,Slowenien,186,85,Rechts,Innenverteidiger,,1. FC Köln,186,AB,2015/2016,0,0.0423728813559322,0.805084745762712,0.211864406779661,62.6694915254237,48.3898305084746,42.1610169491525,6.22881355932203,15.5508474576271,1.14406779661017,0.593220338983051,0,9.98728813559322,9.74576271186441,0.0847457627118644,0.0423728813559322,0.0423728813559322,0,0,0,0,0,1987,28
Dominic Maroh,2016,1987-03-04,Innenverteidiger 13,1,Innenverteidiger,13,,,13,"Spieler Steckbrief
Name
Dominic Maroh
Nation
Slowenien
Größe in cm
186
Verein
KFC Uerdingen 05
seit
09/2018
Vertrag bis
06/2019
Geboren am
04.03.1987
in
Deutschland
Gewicht in kg
85
Position
Abwehr
Rückennummer
32
Starker Fuss
Rechts",2016 / 2017|Bundesliga DFB-Pokal Regionalliga West|Gespielte Minuten 648|Eigentore 1|Torschüsse 3|Ballkontakte 431|Gespielte Pässe 318|Angekommene Pässe 275|Fehlpässe 43|Angekommene Pässe (%) 86|Zweikämpfe 84|Gewonnene Zweikämpfe (%) 61|Fouls 6|Gefoult worden 7|Laufweite (km) 70.75|Sprints 78|Maximale Geschwindigkeit (km/h) 31,17,Bundesliga,648,,Gespielte Minuten|Eigentore|Torschüsse|Ballkontakte|Gespielte Pässe|Angekommene Pässe|Fehlpässe|Angekommene Pässe (%)|Zweikämpfe|Gewonnene Zweikämpfe (%)|Fouls|Gefoult worden|Laufweite (km)|Sprints|Maximale Geschwindigkeit (km/h),1,0,3,0,431,318,275,43,86,84,61,6,7,0,70.75,78,31,0,0,0,0,0,0,0,0,Slowenien,186,85,Rechts,Innenverteidiger,,1. FC Köln,186,AB,2016/2017,0.138888888888889,0,0.416666666666667,0,59.8611111111111,44.1666666666667,38.1944444444444,5.97222222222222,11.6666666666667,0.833333333333333,0.972222222222222,0,9.82638888888889,10.8333333333333,0,0,0,0,0,0,0,0,1987,29
Dominic Maroh,2017,1987-03-04,Innenverteidiger 14,1,Innenverteidiger,14,,,14,"Spieler Steckbrief
Name
Dominic Maroh
Nation
Slowenien
Größe in cm
186
Verein
KFC Uerdingen 05
seit
09/2018
Vertrag bis
06/2019
Geboren am
04.03.1987
in
Deutschland
Gewicht in kg
85
Position
Abwehr
Rückennummer
32
Starker Fuss
Rechts",2017 / 2018|Bundesliga Europa League DFB-Pokal|Gespielte Minuten 915|Torschüsse 4|Torschussvorlagen 4|Ballkontakte 620|Gespielte Pässe 411|Angekommene Pässe 376|Fehlpässe 35|Angekommene Pässe (%) 91|Zweikämpfe 176|Gewonnene Zweikämpfe (%) 67|Fouls 5|Gefoult worden 11|Abseits 1|Laufweite (km) 101.50|Sprints 107|Maximale Geschwindigkeit (km/h) 33,18,Bundesliga,915,,Gespielte Minuten|Torschüsse|Torschussvorlagen|Ballkontakte|Gespielte Pässe|Angekommene Pässe|Fehlpässe|Angekommene Pässe (%)|Zweikämpfe|Gewonnene Zweikämpfe (%)|Fouls|Gefoult worden|Abseits|Laufweite (km)|Sprints|Maximale Geschwindigkeit (km/h),0,0,4,4,620,411,376,35,91,176,67,5,11,1,101.5,107,33,0,0,0,0,0,0,0,0,Slowenien,186,85,Rechts,Innenverteidiger,,1. FC Köln,186,AB,2017/2018,0,0,0.39344262295082,0.39344262295082,60.9836065573771,40.4262295081967,36.9836065573771,3.44262295081967,17.3114754098361,0.491803278688525,1.08196721311475,0.0983606557377049,9.98360655737705,10.5245901639344,0,0,0,0,0,0,0,0,1987,30
