ps_Pass,Passprozente,ps_Zweikampf,Zweikampfprozente,ps_Fouls,ps_Gefoult,ps_Laufweite,ps_Abseits,ps_Assists,ps_Fusstore,ps_Kopftore,classes,pred_classes,org_pred,source,ps_Laufweite_org
11.6021416803954,62,27.504118616145,31.0,2.11285008237232,1.000823723229,11.2440633245383,1.40856672158155,0.14827018121911,0.296540362438221,0.14827018121911,Mittelstuermer,Mittelstuermer,Mittelstuermer,0_0,11.1454695222405
25.0309023485785,68,25.1421508034611,31.0,1.66872682323857,0.556242274412855,11.8298747763864,0.556242274412855,0.111248454882571,0.556242274412855,0.111248454882571,Mittelstuermer,Mittelstuermer,Mittelstuermer,0_0,11.7133498145859
18.9408528198074,75,32.0632737276479,31.0,4.33287482806052,1.60935350756534,11.2814880425155,0.866574965612105,0.247592847317744,0.247592847317744,0.0,Mittelstuermer,Mittelstuermer,Mittelstuermer,0_0,11.176341127923
20.2379125095933,76,21.8956254796623,31.0,1.93399846508058,0.34535686876439,10.6600361663653,1.31235610130468,0.138142747505756,0.69071373752878,0.069071373752878,Mittelstuermer,Mittelstuermer,Mittelstuermer,0_0,10.5057559478127
17.0227670753065,78,33.0998248686515,31.0,1.7338003502627,1.41856392294221,12.5488294314381,1.41856392294221,0.157618213660245,0.157618213660245,0.157618213660245,Mittelstuermer,Mittelstuermer,Mittelstuermer,0_0,12.2028021015762
20.5269658295595,72,28.1597365170852,33.0,2.2972416632359,1.18567311650885,12.2792417061611,1.14862083161795,0.185261424454508,0.22231370934541,0.111156854672705,Fluegelspieler,Mittelstuermer,Mittelstuermer,0_0,12.0405104981474
45.1953690303907,80,20.4486251808973,33.0,0.65123010130246,1.30246020260492,13.9376470588235,0.390738060781476,0.781476121562952,0.260492040520984,0.0,Fluegelspieler,Offensives Mittelfeld,Offensives Mittelfeld,0_0,13.648480463097
10.9471585244267,77,21.2213359920239,33.0,1.52542372881356,1.21136590229312,10.160539083558,1.52542372881356,0.0448654037886341,0.314057826520439,0.0448654037886341,Mittelstuermer,Mittelstuermer,Mittelstuermer,0_0,9.57607178464606
17.2553956834532,68,0.0971223021582734,33.0,0.0323741007194245,0.226618705035971,10.0319903303787,0.0,0.0,0.0,0.0,Torwart,Torwart,Torwart,0_0,5.15719424460432
16.8637274549098,57,29.8496993987976,33.0,2.79559118236473,1.03707414829659,11.1258269143634,1.03707414829659,0.180360721442886,0.270541082164329,0.135270541082164,Mittelstuermer,Mittelstuermer,Mittelstuermer,0_0,11.0322144288577
16.640625,65,25.1953125,33.0,1.81640625,1.0546875,11.2547268907563,0.46875,0.0,0.29296875,0.05859375,Mittelstuermer,Mittelstuermer,Mittelstuermer,0_0,11.1515625
18.6792452830189,78,20.5471698113208,33.0,1.52830188679245,1.27358490566038,11.6728139904611,0.59433962264151,0.0849056603773585,0.254716981132076,0.0,Mittelstuermer,Mittelstuermer,Mittelstuermer,0_0,11.5675471698113
25.3791469194313,90,17.0616113744076,33.0,1.91943127962085,1.27962085308057,12.4699507389163,0.42654028436019,0.639810426540284,0.42654028436019,0.0,Mittelstuermer,Mittelstuermer,Mittelstuermer,0_0,12.1521327014218
12.9096477794793,72,35.0535987748851,33.0,2.15926493108729,2.29709035222052,10.4242057488654,0.964777947932619,0.137825421133231,0.137825421133231,0.0918836140888208,Mittelstuermer,Mittelstuermer,Mittelstuermer,0_0,10.1931087289433
16.1498257839721,69,33.5540069686411,33.0,3.29268292682927,1.25435540069686,11.6105341246291,1.56794425087108,0.470383275261324,0.627177700348432,0.156794425087108,Mittelstuermer,Mittelstuermer,Mittelstuermer,0_0,11.518118466899
20.7296137339056,59,24.8497854077253,33.0,2.83261802575107,1.5450643776824,11.4736220472441,1.41630901287554,0.386266094420601,0.257510729613734,0.128755364806867,Mittelstuermer,Mittelstuermer,Mittelstuermer,0_0,11.4012875536481
18.1520591341077,54,28.6061246040127,33.0,0.950369588173178,1.71066525871172,11.8985294117647,1.0454065469905,0.380147835269271,0.0950369588173178,0.0,Mittelstuermer,Mittelstuermer,Mittelstuermer,0_0,11.7703273495248
19.5949367088608,59,28.9367088607595,33.0,4.10126582278481,0.455696202531646,10.8913457181695,1.36708860759494,0.0,0.227848101265823,0.227848101265823,Mittelstuermer,Mittelstuermer,Mittelstuermer,0_0,10.7908860759494
22.2197055492639,63,32.3103057757644,33.0,5.09626274065685,1.22310305775764,11.6472857142857,0.815402038505096,0.509626274065685,0.509626274065685,0.101925254813137,Mittelstuermer,Mittelstuermer,Mittelstuermer,0_0,11.5460928652322
15.2173913043478,74,21.0869565217391,34.0,0.978260869565217,1.6304347826087,11.0180252583238,2.06521739130435,0.326086956521739,0.326086956521739,0.0,Mittelstuermer,Mittelstuermer,Mittelstuermer,0_0,10.9239130434783
30.5741626794258,76,20.3468899521531,34.0,1.18421052631579,0.9688995215311,10.9403149606299,0.753588516746412,0.0,0.0,0.0,Fluegelspieler,Offensives Mittelfeld,Offensives Mittelfeld,0_0,10.8236842105263
20.7399577167019,70,22.3572938689218,34.0,2.18816067653277,1.71247357293869,11.2081690140845,0.47568710359408,0.0951374207188161,0.285412262156448,0.0,Fluegelspieler,Mittelstuermer,Mittelstuermer,0_0,11.1225158562368
32.15625,80,26.34375,34.0,0.75,1.6875,10.9689723320158,0.65625,0.375,0.375,0.09375,Offensives Mittelfeld,Offensives Mittelfeld,Offensives Mittelfeld,0_0,10.84875
22.8635547576302,65,32.2351885098743,34.0,1.93895870736086,1.45421903052065,11.6912066438691,0.484739676840215,0.323159784560144,0.161579892280072,0.0,Fluegelspieler,Mittelstuermer,Mittelstuermer,0_0,11.5788150807899
20.9212640599893,55,32.635243706481,34.0,3.03695768612748,1.68719871451527,12.4889292196007,0.626673808248527,0.289234065345474,0.096411355115158,0.048205677557579,Offensives Mittelfeld,Mittelstuermer,Mittelstuermer,0_0,12.1632565613283
12.5703664365374,73,30.3983005841742,34.0,2.05523101433882,2.19861922464153,10.7724890829694,0.382368560807223,0.0,0.238980350504514,0.238980350504514,Mittelstuermer,Mittelstuermer,Mittelstuermer,0_0,10.6351035581519
40.3846153846154,83,20.2481389578164,34.0,1.07940446650124,1.33995037220844,11.4647473073737,0.632754342431762,0.334987593052109,0.446650124069479,0.0372208436724566,Offensives Mittelfeld,Offensives Mittelfeld,Offensives Mittelfeld,0_0,11.3906947890819
23.1756141947225,71,14.7406733393995,34.0,1.22838944494995,1.47406733393995,11.9542407660739,0.491355777979982,0.327570518653321,0.163785259326661,0.0,Mittelstuermer,Mittelstuermer,Mittelstuermer,0_0,11.807279344859
23.936170212766,73,21.5425531914894,35.0,0.957446808510638,1.67553191489362,12.9659340659341,0.718085106382979,0.23936170212766,0.478723404255319,0.0,Offensives Mittelfeld,Mittelstuermer,Mittelstuermer,0_0,12.3031914893617
22.9466254962506,61,29.7353330392589,35.0,1.94530216144685,0.992501102779003,12.0456852791878,0.913101014556683,0.0,0.238200264666961,0.0397000441111601,Mittelstuermer,Mittelstuermer,Mittelstuermer,0_0,11.8766651962947
28.021978021978,74,26.5384615384615,35.0,2.88461538461538,0.989010989010989,13.9376470588235,0.0,0.247252747252747,0.247252747252747,0.0824175824175824,Zentrales Mittelfeld,Offensives Mittelfeld,Offensives Mittelfeld,0_0,12.3840659340659
27.7560414269275,66,22.9919447640967,35.0,1.3463751438435,0.621403912543153,12.0884780739467,0.414269275028769,0.0,0.103567318757192,0.103567318757192,Mittelstuermer,Fluegelspieler,Fluegelspieler,0_0,11.9288837744534
20.530612244898,65,23.7959183673469,35.0,1.22448979591837,1.71428571428571,11.3127049180328,1.63265306122449,0.0816326530612245,0.122448979591837,0.122448979591837,Mittelstuermer,Mittelstuermer,Mittelstuermer,0_0,11.2248979591837
26.5456155890168,77,24.3135518157662,35.0,0.797165633303809,1.19574844995571,11.3587012987013,0.398582816651904,0.239149689991143,0.0797165633303809,0.0797165633303809,Offensives Mittelfeld,Offensives Mittelfeld,Offensives Mittelfeld,0_0,11.2814880425155
20.3910016068559,72,30.8516336368506,35.0,2.16925549009106,1.97643277986074,10.4679280983917,1.06052490626674,0.048205677557579,0.096411355115158,0.096411355115158,Mittelstuermer,Mittelstuermer,Mittelstuermer,0_0,10.2735940010712
30.8386853041179,82,19.7884397431054,35.0,1.15602568945977,0.986021911598035,11.2011428571429,0.986021911598035,0.204004533434076,0.17000377786173,0.0340007555723461,Fluegelspieler,Mittelstuermer,Mittelstuermer,0_0,11.1199471099358
27.0953101361573,73,28.411497730711,35.0,2.36006051437216,1.99697428139183,10.2735940010712,0.363086232980333,0.0907715582450832,0.317700453857791,0.0,Fluegelspieler,Offensives Mittelfeld,Offensives Mittelfeld,0_0,9.96399394856278
30.8261617900172,65,28.5025817555938,35.0,1.54905335628227,1.23924268502582,12.718330134357,0.309810671256454,0.0,0.154905335628227,0.154905335628227,Fluegelspieler,Fluegelspieler,Fluegelspieler,0_0,12.2731497418244
24.7888358428204,66,21.9794344473008,35.0,1.15681233933162,0.429673154608887,11.0859039836568,0.991553433712817,0.231362467866324,0.429673154608887,0.0330517811237606,Mittelstuermer,Mittelstuermer,Mittelstuermer,0_0,10.9973191333089
14.8543689320388,62,26.3384188626907,35.0,2.87101248266297,0.998613037447989,12.9361273209549,0.87378640776699,0.374479889042996,0.0,0.124826629680999,Fluegelspieler,Mittelstuermer,Mittelstuermer,0_0,12.2929264909847
20.5359877488515,58,31.56202143951,35.0,2.61868300153139,2.06738131699847,12.6853386454183,0.758039816232772,0.0,0.206738131699847,0.0,Mittelstuermer,Mittelstuermer,Mittelstuermer,0_0,12.2464777947933
16.4763779527559,53,32.244094488189,36.0,2.74606299212598,1.59448818897638,12.8,0.974409448818898,0.354330708661417,0.0,0.0,Mittelstuermer,Mittelstuermer,Mittelstuermer,0_0,12.2811023622047
22.3148148148148,76,16.4814814814815,36.0,1.2962962962963,0.833333333333333,11.1760180995475,0.555555555555556,0.0925925925925926,0.0925925925925926,0.0925925925925926,Mittelstuermer,Mittelstuermer,Mittelstuermer,0_0,11.0925925925926
19.611269614836,77,20.1248216833096,36.0,1.82952924393723,1.41226818830243,11.2439915671117,1.12339514978602,0.320970042796006,0.54564907275321,0.192582025677603,Mittelstuermer,Mittelstuermer,Mittelstuermer,0_0,11.1450427960057
17.3638253638254,64,32.7442827442827,36.0,1.60914760914761,2.43243243243243,10.7700822481151,1.45945945945946,0.112266112266112,0.299376299376299,0.14968814968815,Mittelstuermer,Mittelstuermer,Mittelstuermer,0_0,10.6308523908524
43.9678899082569,70,11.3532110091743,36.0,1.03211009174312,0.206422018348624,10.6559851912793,0.0,0.0,0.0,0.0,Aussenverteidiger,Defensives Mittelfeld,Defensives Mittelfeld,0_0,10.5006880733945
22.6184210526316,71,23.921052631579,36.0,2.36842105263158,1.42105263157895,10.5188087774295,0.828947368421053,0.118421052631579,0.355263157894737,0.0,Mittelstuermer,Mittelstuermer,Mittelstuermer,0_0,10.3002631578947
23.7948939852878,64,28.0787537862397,36.0,1.47987884032886,1.98615318044137,11.0992890995261,0.389441800086543,0.233665080051926,0.27260926006058,0.0,Fluegelspieler,Mittelstuermer,Mittelstuermer,0_0,11.0087408048464
31.9041916167665,65,24.1976047904192,36.0,1.50898203592814,1.29341317365269,11.5938161106591,0.323353293413174,0.161676646706587,0.107784431137725,0.107784431137725,Fluegelspieler,Fluegelspieler,Fluegelspieler,0_0,11.5108383233533
38.4324324324324,77,29.8702702702703,36.0,2.04324324324324,2.04324324324324,13.9376470588235,0.389189189189189,0.681081081081081,0.0972972972972973,0.0,Fluegelspieler,Offensives Mittelfeld,Offensives Mittelfeld,0_0,12.8627027027027
19.9785867237687,65,29.6145610278373,36.0,2.6338329764454,1.86295503211991,11.2700479780672,1.15631691648822,0.0642398286937902,0.385438972162741,0.0642398286937902,Mittelstuermer,Mittelstuermer,Mittelstuermer,0_0,11.1738758029979
27.7768090671317,79,30.2092414995641,36.0,1.5693112467306,1.96163905841325,12.0891557995882,0.784655623365301,0.0784655623365301,0.0784655623365301,0.0,Mittelstuermer,Offensives Mittelfeld,Offensives Mittelfeld,0_0,11.9291194420227
27.293934681182,68,21.9751166407465,36.0,0.699844479004666,1.81959564541213,13.1218902439024,0.559875583203733,0.0,0.279937791601866,0.0,Fluegelspieler,Offensives Mittelfeld,Offensives Mittelfeld,0_0,12.3550544323484
26.4448051948052,80,23.7418831168831,36.0,1.16883116883117,1.31493506493506,10.2771428571429,0.730519480519481,0.0730519480519481,0.292207792207792,0.0730519480519481,Mittelstuermer,Mittelstuermer,Mittelstuermer,0_0,9.96647727272727
18.9574468085106,72,21.8297872340426,36.0,0.574468085106383,1.34042553191489,11.9291194420227,0.765957446808511,0.191489361702128,0.574468085106383,0.191489361702128,Mittelstuermer,Mittelstuermer,Mittelstuermer,0_0,11.786170212766
24.8626817447496,62,30.5331179321486,36.0,3.34410339256866,2.90791599353796,11.3716981132075,1.01777059773829,0.145395799676898,0.0,0.0,Mittelstuermer,Mittelstuermer,Mittelstuermer,0_0,11.2914378029079
18.1070366699703,73,26.5361744301288,36.0,2.22993062438057,1.96233894945491,11.5176245210728,1.29335976214073,0.178394449950446,0.445986124876115,0.133795837462835,Mittelstuermer,Mittelstuermer,Mittelstuermer,0_0,11.4283944499504
30.3397212543554,67,38.2578397212544,36.0,3.21428571428571,1.56794425087108,12.0405104981474,0.470383275261324,0.313588850174216,0.078397212543554,0.0,Fluegelspieler,Mittelstuermer,Mittelstuermer,0_0,11.8724738675958
19.0553745928339,75,32.6872964169381,36.0,2.44299674267101,2.83387622149837,10.743956043956,0.928338762214984,0.146579804560261,0.244299674267101,0.146579804560261,Mittelstuermer,Mittelstuermer,Mittelstuermer,0_0,10.6153094462541
26.2435677530017,63,30.2572898799314,36.0,2.39279588336192,1.62092624356775,11.4396142433234,0.308747855917667,0.23156089193825,0.308747855917667,0.0,Offensives Mittelfeld,Fluegelspieler,Fluegelspieler,0_0,11.358833619211
35.3305785123967,66,22.5,37.0,2.04545454545455,1.11570247933884,11.5702033036849,0.743801652892562,0.0,0.371900826446281,0.0,Mittelstuermer,Fluegelspieler,Fluegelspieler,0_0,11.4787190082645
22.2267206477733,68,17.9583574320416,37.0,1.35338345864662,1.09311740890688,11.2905504140283,0.0520532099479468,0.15615962984384,0.260266049739734,0.0,Fluegelspieler,Fluegelspieler,Fluegelspieler,0_0,11.1909196067091
24.5984455958549,73,18.7694300518135,37.0,0.699481865284974,1.28238341968912,10.819829424307,1.04922279792746,0.233160621761658,0.699481865284974,0.0,Mittelstuermer,Mittelstuermer,Mittelstuermer,0_0,10.7113989637306
20.3914590747331,62,27.9715302491103,37.0,3.20284697508897,0.747330960854093,11.7133498145859,0.533807829181495,0.0,0.106761565836299,0.0,Fluegelspieler,Mittelstuermer,Mittelstuermer,0_0,11.6017793594306
23.2142857142857,68,25.1530612244898,37.0,2.60204081632653,1.53061224489796,10.3201704545455,0.918367346938776,0.102040816326531,0.204081632653061,0.102040816326531,Mittelstuermer,Mittelstuermer,Mittelstuermer,0_0,10.0954081632653
18.3444259567388,66,24.6339434276206,37.0,1.3477537437604,0.898502495840266,11.7544472452287,1.04825291181364,0.187188019966722,0.449251247920133,0.0748752079866889,Mittelstuermer,Mittelstuermer,Mittelstuermer,0_0,11.6374792013311
18.3124747678644,68,14.6427129592249,37.0,1.0173597093258,0.617682680662091,10.1644993498049,1.0173597093258,0.181671376665321,0.654016955995155,0.145337101332257,Mittelstuermer,Mittelstuermer,Mittelstuermer,0_0,9.59842551473557
24.4214417744917,80,20.0961182994455,37.0,0.565619223659889,1.53049907578558,10.7099246231156,0.931608133086876,0.066543438077634,0.33271719038817,0.066543438077634,Mittelstuermer,Mittelstuermer,Mittelstuermer,0_0,10.5557855822551
24.4386422976501,71,27.6109660574413,37.0,1.29242819843342,0.939947780678851,11.2821609454136,0.587467362924282,0.117493472584856,0.117493472584856,0.0,Mittelstuermer,Fluegelspieler,Fluegelspieler,0_0,11.1818537859008
20.6756756756757,62,24.4594594594595,37.0,1.92567567567568,0.641891891891892,10.8174101855507,1.14864864864865,0.101351351351351,0.472972972972973,0.0337837837837838,Mittelstuermer,Mittelstuermer,Mittelstuermer,0_0,10.7111486486487
34.8979591836735,77,30.0,37.0,1.37755102040816,1.07142857142857,12.751435768262,0.612244897959184,0.0,0.306122448979592,0.0,Fluegelspieler,Fluegelspieler,Fluegelspieler,0_0,12.2755102040816
17.4898785425101,72,27.0298122929702,37.0,1.62311372837689,2.31873389768127,11.1732481269282,1.65623849834376,0.0331247699668752,0.430622009569378,0.0662495399337505,Mittelstuermer,Mittelstuermer,Mittelstuermer,0_0,11.0868605079131
32.9433962264151,74,23.3207547169811,37.0,2.71698113207547,1.35849056603774,11.5607776838546,0.226415094339623,0.113207547169811,0.0,0.0,Fluegelspieler,Zentrales Mittelfeld,Zentrales Mittelfeld,0_0,11.4667924528302
33.8193018480493,74,26.4271047227926,37.0,2.58726899383984,1.1088295687885,13.9376470588235,0.369609856262834,0.0,0.369609856262834,0.0,Zentrales Mittelfeld,Offensives Mittelfeld,Offensives Mittelfeld,0_0,13.1137577002053
36.4186046511628,83,13.3953488372093,37.0,0.627906976744186,0.627906976744186,11.7841359773371,0.0,0.209302325581395,0.209302325581395,0.0,Zentrales Mittelfeld,Mittelstuermer,Mittelstuermer,0_0,11.6644186046512
23.0049875311721,72,21.4339152119701,37.0,1.23441396508728,1.571072319202,13.9376470588235,0.673316708229427,0.112219451371571,0.112219451371571,0.0,Offensives Mittelfeld,Offensives Mittelfeld,Offensives Mittelfeld,0_0,12.4462593516209
20.0404858299595,77,19.4939271255061,37.0,1.09311740890688,1.63967611336032,11.3993318485523,0.728744939271255,0.182186234817814,0.182186234817814,0.0,Mittelstuermer,Mittelstuermer,Mittelstuermer,0_0,11.3155870445344
23.25,68,22.75,37.0,1.25,1.0,13.9376470588235,0.5,0.25,0.0,0.25,Mittelstuermer,Fluegelspieler,Fluegelspieler,0_0,12.71
16.6891891891892,70,27.972972972973,37.0,2.09459459459459,2.36486486486487,11.4501533742331,0.912162162162162,0.135135135135135,0.27027027027027,0.0675675675675676,Mittelstuermer,Mittelstuermer,Mittelstuermer,0_0,11.375
20.0650935720098,73,16.2571196094386,37.0,1.46460537021969,0.732302685109845,11.5906153846154,0.659072416598861,0.0732302685109845,0.366151342554923,0.0732302685109845,Fluegelspieler,Mittelstuermer,Mittelstuermer,0_0,11.5022782750203
19.8237885462555,71,16.0752903484181,37.0,0.937124549459351,0.901081297557069,11.1454695222405,1.36964357228674,0.252302763315979,0.360432519022827,0.0360432519022827,Mittelstuermer,Mittelstuermer,Mittelstuermer,0_0,11.0555466559872
25.2958579881657,69,32.8402366863905,37.0,3.06213017751479,1.33136094674556,11.2439024390244,1.1094674556213,0.177514792899408,0.177514792899408,0.0,Offensives Mittelfeld,Mittelstuermer,Mittelstuermer,0_0,11.1426035502959
27.1067193675889,80,19.8498023715415,37.0,1.67193675889328,1.5296442687747,10.1600638977636,1.42292490118577,0.284584980237154,0.49802371541502,0.0355731225296443,Mittelstuermer,Mittelstuermer,Mittelstuermer,0_0,9.57094861660079
23.2258064516129,60,33.594470046083,38.0,1.57603686635945,2.07373271889401,10.8394134190438,1.41013824884793,0.165898617511521,0.248847926267281,0.0,Mittelstuermer,Mittelstuermer,Mittelstuermer,0_0,10.7344700460829
23.9655172413793,64,28.3189655172414,38.0,1.89655172413793,1.25,11.6567753001715,0.172413793103448,0.129310344827586,0.0431034482758621,0.0,Fluegelspieler,Fluegelspieler,Fluegelspieler,0_0,11.5525862068966
26.1200495049505,71,20.0495049504951,38.0,0.724009900990099,1.78217821782178,12.0130782918149,0.222772277227723,0.167079207920792,0.278465346534654,0.0556930693069307,Offensives Mittelfeld,Offensives Mittelfeld,Offensives Mittelfeld,0_0,11.8487004950495
17.5909090909091,63,24.6818181818182,38.0,1.63636363636364,1.22727272727273,10.7421091997008,0.681818181818182,0.136363636363636,0.136363636363636,0.0,Mittelstuermer,Mittelstuermer,Mittelstuermer,0_0,10.6090909090909
25.8549931600547,71,25.547195622435,38.0,1.90834473324213,1.90834473324213,11.3073800738007,0.677154582763338,0.0,0.554035567715458,0.184678522571819,Mittelstuermer,Mittelstuermer,Mittelstuermer,0_0,11.2210670314638
24.5258964143426,62,36.8605577689243,38.0,1.72111553784861,2.65338645418327,10.9234027279253,0.573705179282869,0.143426294820717,0.430278884462151,0.0717131474103586,Mittelstuermer,Mittelstuermer,Mittelstuermer,0_0,10.8129083665339
43.5458515283843,83,21.7729257641921,38.0,1.80786026200873,2.24017467248908,12.0483502538071,0.314410480349345,0.393013100436681,0.117903930131004,0.0393013100436681,Offensives Mittelfeld,Offensives Mittelfeld,Offensives Mittelfeld,0_0,11.8784279475983
27.2170686456401,66,34.3970315398887,38.0,2.17068645640074,1.33580705009276,11.3550432276657,0.333951762523191,0.166975881261596,0.166975881261596,0.166975881261596,Mittelstuermer,Mittelstuermer,Mittelstuermer,0_0,11.2692022263451
22.7606177606178,58,26.496138996139,38.0,3.04054054054054,2.08494208494208,10.8729310344828,0.521235521235521,0.0,0.173745173745174,0.0868725868725869,Mittelstuermer,Mittelstuermer,Mittelstuermer,0_0,10.7800193050193
30.8695652173913,76,28.9130434782609,38.0,3.26086956521739,2.60869565217391,12.1227474150665,0.652173913043478,0.217391304347826,0.0,0.0,Offensives Mittelfeld,Offensives Mittelfeld,Offensives Mittelfeld,0_0,11.954347826087
27.9088471849866,73,30.5630026809652,38.0,2.01072386058981,1.60857908847185,11.8966804979253,0.241286863270777,0.0804289544235925,0.0804289544235925,0.0804289544235925,Offensives Mittelfeld,Fluegelspieler,Fluegelspieler,0_0,11.7643431635389
17.8899082568807,66,33.394495412844,38.0,3.94495412844037,1.92660550458716,12.4970192307692,1.8348623853211,0.091743119266055,0.091743119266055,0.0,Mittelstuermer,Mittelstuermer,Mittelstuermer,0_0,12.1642201834862
22.7710843373494,70,14.2512908777969,38.0,0.0,0.619621342512909,11.2923508209852,0.619621342512909,0.154905335628227,0.0,0.0,Mittelstuermer,Mittelstuermer,Mittelstuermer,0_0,11.1919104991394
23.755364806867,62,30.9012875536481,38.0,2.80042918454936,2.22103004291845,11.2662371134021,0.386266094420601,0.386266094420601,0.0,0.0,Mittelstuermer,Mittelstuermer,Mittelstuermer,0_0,11.1688841201717
28.0337443218689,73,20.2660609993511,38.0,1.16807268007787,0.467229072031149,13.9376470588235,0.233614536015574,0.116807268007787,0.175210902011681,0.0,Fluegelspieler,Offensives Mittelfeld,Offensives Mittelfeld,0_0,12.5234912394549
28.9830508474576,74,26.3135593220339,38.0,1.52542372881356,2.16101694915254,11.7330210772834,0.38135593220339,0.38135593220339,0.127118644067797,0.127118644067797,Mittelstuermer,Offensives Mittelfeld,Offensives Mittelfeld,0_0,11.625
30.2019230769231,73,19.4711538461538,38.0,0.692307692307692,1.64423076923077,13.9376470588235,0.259615384615385,0.259615384615385,0.0,0.0,Fluegelspieler,Offensives Mittelfeld,Offensives Mittelfeld,0_0,12.4970192307692
16.741935483871,76,33.0,38.0,1.93548387096774,1.74193548387097,10.8111486486486,0.870967741935484,0.193548387096774,0.290322580645161,0.193548387096774,Mittelstuermer,Mittelstuermer,Mittelstuermer,0_0,10.6954838709677
23.1751570132589,70,31.3398464759246,38.0,2.13538032100489,1.88415910676902,12.2929264909847,0.502442428471738,0.251221214235869,0.251221214235869,0.0,Fluegelspieler,Mittelstuermer,Mittelstuermer,0_0,12.0523377529658
44.75,83,14.75,38.0,0.375,0.75,13.9376470588235,0.125,0.375,0.375,0.0,Zentrales Mittelfeld,Mittelstuermer,Mittelstuermer,0_0,12.99125
23.6392405063291,62,27.4367088607595,38.0,1.13924050632911,1.13924050632911,10.9467509025271,0.284810126582279,0.0949367088607595,0.0,0.0,Fluegelspieler,Fluegelspieler,Fluegelspieler,0_0,10.8284810126582
14.2622950819672,71,26.1639344262295,38.0,0.721311475409836,0.852459016393443,11.3795503988397,0.327868852459016,0.19672131147541,0.19672131147541,0.163934426229508,Mittelstuermer,Mittelstuermer,Mittelstuermer,0_0,11.2937704918033
28.2998171846435,72,25.2559414990859,38.0,1.39853747714808,0.658135283363803,10.6153094462541,0.0822669104204753,0.0822669104204753,0.0,0.0,Fluegelspieler,Fluegelspieler,Fluegelspieler,0_0,10.4388482632541
39.1246290801187,81,19.0949554896142,38.0,0.13353115727003,0.400593471810089,11.5285207100592,0.0,0.400593471810089,0.13353115727003,0.0,Fluegelspieler,Offensives Mittelfeld,Offensives Mittelfeld,0_0,11.4396142433234
22.6820809248555,75,32.2543352601156,38.0,1.97687861271676,2.25433526011561,10.6916558018253,1.00578034682081,0.242774566473988,0.69364161849711,0.104046242774566,Mittelstuermer,Mittelstuermer,Mittelstuermer,0_0,10.5391907514451
21.6077170418006,54,26.7202572347267,38.0,2.21864951768489,1.73633440514469,10.2106082036775,0.819935691318328,0.0,0.144694533762058,0.0482315112540193,Mittelstuermer,Mittelstuermer,Mittelstuermer,0_0,9.86816720257235
14.2941176470588,64,31.9632352941177,38.0,2.51470588235294,1.25735294117647,11.9857998801678,0.727941176470588,0.0,0.198529411764706,0.0,Fluegelspieler,Mittelstuermer,Mittelstuermer,0_0,11.8303676470588
