classes,dim_00,dim_01,dim_02,dim_03,dim_04,rand_00,rand_01,rand_02,test
3,0.7171962486605183,0.5346723909744647,2.651321409694613,0.8307030808154533,6.280115574167611,-366.24583203640583,858.8675456545233,-61.755381409146366,3
3,0.45024718640055117,0.5583226180312221,1.9503967925071746,0.35937497702802745,6.046148243027136,-368.0665767466592,860.1665928557948,96.81479875339625,3
4,-0.11986580280369469,0.5608960284728219,1.4661900665390915,1.230890443671091,5.868113619031763,80.12908455723436,859.9983996051783,-47.54324823650987,4
4,0.6490683245647828,0.5626765221459505,2.7700248315177936,1.343687719058381,5.787443996754626,-586.4517522724118,862.1985966882431,23.23829749106747,4
3,1.3378541652971587,0.5636052318597785,1.7768932846793948,0.9602093997910635,6.07394699692892,-137.50268547477384,856.7590541339065,-79.82412359985827,3
3,-0.11332527022667838,0.5854965634306365,2.366149268842842,-0.893749169365602,5.755230555539232,108.61776740011109,857.0784439302672,-17.453451309572912,3
3,0.5203107364339281,0.6054309439895856,1.691982550629709,-1.5608814912309,6.51275785406862,-874.9186355928136,855.8598741172284,-98.32105964493488,3
4,0.043145032047422704,0.610735800389159,2.1430861662508542,1.276005358500416,5.875763806713937,-69.16312292905715,861.6722797628396,32.6322618388934,4
1,2.108331724915438,0.6171285462273832,1.460807770837549,-0.6482019496115048,1.833412832041477,-501.6409997989654,860.9295778641799,-27.275269949668626,1
2,1.142142483472999,0.6276807380457231,1.440408945208683,1.1356824036109099,6.32394282025794,-414.74127540142337,861.9428086291684,-37.73391406176256,4
3,1.435671993942219,0.6312453499004151,2.6761263769474573,-0.3705290896683192,6.286414320689575,-689.3904608621972,858.1128076728918,59.16258518971294,3
4,0.07690829003646538,0.6515159468827192,1.6561265494043877,0.31846005797447874,5.11913465066795,-46.69202968176151,856.9955724535978,-92.90166893058793,3
3,0.17351932867182351,0.6562752100899649,1.7929164797041346,-1.4014630454013755,5.622292230058291,108.40662321182228,858.2549038186017,-89.01408810809463,3
1,1.2745723129115942,0.6817659478412755,1.768418401273081,-0.22145063991113656,2.381614108345203,-888.1793194045918,859.2878548271206,-86.11525662853916,1
3,0.543947288799879,0.683180781241779,1.6860231151513017,-0.21411287271903487,6.238140498810933,-729.3606273051917,857.8964144823487,-65.85299406938233,3
3,1.6897969242687418,0.6836201816532926,1.5894429083892831,-0.6854176750614343,6.065296184295747,-464.22565127122976,860.9446014274765,-9.045783771954419,3
4,-1.7491945779534877,0.6915214240568692,1.482475747959067,1.4487377886810267,5.772205097466412,86.6068166638272,862.4557558987538,-22.350651027934532,4
3,0.7976843780854903,0.699613659306018,2.211216065066936,0.7827376896224281,5.37922741809222,-839.7823164016359,862.6239640601543,20.24388982344827,3
3,-1.2754402981980282,0.7081851863911929,2.5349238438063253,-0.6046332001266904,5.791005218700444,32.64754455683173,859.4298109772893,67.43562808396683,3
3,0.6915236004283016,0.712198000669207,1.8155802998557993,0.16351122528238143,5.08752474507615,-350.64522151223025,857.3057988766354,-37.810857710189,3
3,-0.24033970084766987,0.7162843446100797,1.576817833548788,-0.36727224817519344,5.492250873561409,-325.4568605070036,859.8315679146096,9.489255183820418,3
3,1.1491172435932737,0.7176529575097058,2.7323122204481294,0.8661528431096587,6.044473368851516,-14.907852145477449,859.8201046479293,7.823672719194988,3
3,-0.05243284185300756,0.7218217390293178,1.568701837480817,0.9577975389161824,6.379132299642268,-654.3738186425344,857.9153431539435,-54.67320467161721,3
3,1.160837737153205,0.7530484646139867,3.300767132289651,0.13637101679725672,5.935715210199792,-284.0912232952496,859.6461690443176,101.96487077951538,3
4,-1.0021871248676044,0.76034870849752,2.020312590399212,1.6144390159031619,6.175948692573613,-702.7226755282104,856.0177627624764,-79.39353786142325,4
3,0.8360755923614731,0.8091704283266851,1.9070167655024335,-1.5274848700058343,6.278161588558926,-576.0979108377944,863.4767930586058,58.825512126238635,3
3,0.010210612393799723,0.8189676368855852,2.2636069884584074,0.856488447983349,5.794903544319229,-667.551894061691,855.5834175457785,-76.76495277830881,3
3,-0.0726079912886014,0.8244644684992459,2.1764331416110934,-0.6270028168995427,5.830176602569564,14.65594048896223,858.3873132147257,-69.64924111895212,3
3,-0.16032842398316416,0.8360707792678028,2.6004633340174124,0.28913385381848233,6.499494402606674,-327.8082879822287,862.6542577111794,-4.093210316110088,4
3,0.20437845693331314,0.8572345217879086,1.7601294429800955,0.3574980006421584,5.9111609922016335,15.301156341765676,863.0706468774313,55.5329706685454,4
4,-0.5431238792045914,0.863554345647294,3.594474375675787,1.430051736978255,6.183956933888111,-455.8947009059602,861.5488354701606,-28.820283566198327,4
3,1.274547728426289,0.8727843401487736,1.660610933281565,0.6844445272165697,5.981733331521323,-86.452271594199,861.8438241168808,-93.79211050428475,2
2,1.156558220386192,0.8816978657411126,1.6188849753837116,-0.33077212889862084,5.519573837046559,83.44054855685224,862.3127222102629,-62.26393690356912,2
3,0.8789056614491636,0.984699610523788,2.6953236739975175,-0.07138732337715914,6.327683240271386,-517.3792179972536,855.786697352602,-36.364075763272155,4
4,-1.2503404612291191,0.9981492432389577,2.1620933963889435,1.395951765157104,6.037303276481918,-888.5087458541466,863.1961012484206,-77.264195109843,4
1,1.3022580939835224,1.018905884839029,1.6107097980212985,0.3492478433261343,2.160380795324646,-394.33086475441524,856.4070161486397,96.13347121121743,1
3,-0.4186106310020947,1.0199000330229777,1.560367780323572,-0.3768997214543029,5.38140860445773,-379.8005041303555,861.6811661001616,-94.34291549872216,4
4,0.08849759779659738,1.059907773650769,1.5542846046542493,0.48840127443602754,5.991703527289269,54.80679314104269,863.7765111467688,100.18240205722914,4
3,0.7720410356551124,1.0631466556283278,2.2298631235224073,0.46388582823610575,5.330892678249596,-77.44447018711807,861.4551636695444,67.74851697312448,4
4,-0.22958121511863344,1.0717466299458729,1.84589464430258,-0.026401709698646192,5.909222150930335,-157.1721185715803,859.1389616983962,-62.395566370956544,4
3,0.9854804745725368,1.073180732424705,2.171770546536421,1.0546418598821354,5.923383229207355,99.58459865346677,863.7640339351827,48.21080779341239,2
4,0.07718345900587464,1.0742651494982485,1.7157177500590979,0.5527755534219524,5.918448955507192,-880.7161066620401,859.9702583171998,18.63631370164704,4
3,0.9576459533713153,1.1226959761001527,2.9975133724277754,0.1523391119400462,6.6256252229267165,-267.36417963801125,863.7753846318452,-89.2093387425356,2
3,1.1505641493983818,1.1450934254649467,5.140990165149061,1.0235719453262009,5.757967934515792,-642.1979606910345,855.6330762055808,-38.47813419321551,2
4,-1.2026584617437912,1.170541304829074,1.585104202059994,1.7556197366263644,5.522499783891979,-191.05274042120664,856.5589905080284,-11.128353191239583,4
4,-0.3887516810772659,1.183016257518592,2.042622429852851,0.8803080239851344,5.604851925618303,29.048859659792683,857.3806083074481,-51.66298719330456,4
3,0.2491762510620817,1.185330721970079,1.9486494583132017,-0.286423503797589,5.963691081085782,-235.27508845805744,861.5490528057063,76.05416932949744,4
2,0.4439819910234353,1.1891852375288914,1.671630977355819,1.1587993839143411,5.914295912726167,-98.4673777164871,857.3301202291163,-32.70777679672565,4
4,-0.3168028860325278,1.189840066873151,1.626298987958858,1.3800474247367125,6.222916409134,-663.8004726718282,859.4147338698758,-15.497876569362262,4
3,-0.16545776658435585,1.215427138913415,2.666667129424246,-0.5675528019420373,5.668733950571782,-207.8638111158677,860.3789385948554,21.671787638618454,4
3,0.9378118379023737,1.225894179742493,2.2867628945676963,-0.22651111739501373,5.779107064719544,-184.75447030404945,856.3931477504411,-26.00996905888539,2
0,0.6296676829939617,1.2261911304020623,1.6603206389163512,0.09760785171628916,0.4355437825366265,-525.7129413173363,859.483753421022,31.881754504525617,0
4,0.6348250761184293,1.238386145912183,1.4266873957643595,2.0542860673899495,5.63076109549502,-362.047062639681,856.239139861456,-93.9735695613432,4
3,-0.5579663653948561,1.2507306870656867,3.0057193734900585,-1.4958530716257314,6.051891673509821,-95.44668312768553,862.6158685065533,-46.2257984786003,4
3,-1.0039395081112361,1.2584157801718852,2.621925882211609,-0.2953657603579569,5.421923535480088,27.687780006661768,858.7718163475847,4.372307988157132,4
4,-0.561954768580795,1.26201423930092,1.80145988294555,1.18224374708321,6.506547809270942,129.5977392607124,863.0470381343921,18.5568610865395,4
4,-2.490246925228064,1.3292345765196494,1.6715748036147238,1.9660570550470442,6.107460486723938,-167.81535511660047,857.7254161981703,-78.5431801444607,4
3,-0.24110490398523077,1.3480114229668076,1.6355683791809035,-0.030056515983585014,5.322714753989556,-88.01805354645654,858.4439002697277,90.88434098229868,4
4,-1.4226804084767677,1.3534796231573643,1.7465024578728556,1.8434726582413874,6.323602297510079,133.609628571496,860.603466585749,-1.6307986151029894,4
3,0.6802463376327532,1.3599658996611046,1.8052928164999855,0.047187377271677905,6.465264604370681,-562.7384840695208,863.7273239575226,-6.3991491854410185,4
4,0.925439127016848,1.38237966125532,1.587710036367464,0.06551483797233848,6.544448134996975,-56.82172141941513,856.4383721108268,102.43698719136886,4
3,-0.7687866497903668,1.404380558652392,2.964795613237453,0.6735869563617016,6.629984884380436,-113.22831300431872,861.9618847152287,48.52378768646206,4
4,1.0291352697117788,1.4216678028456768,1.5953485682520276,0.3616200597906616,5.656291524940873,-149.22584454694413,858.7953941356318,-38.04667834667089,2
4,-0.6725341100381059,1.4268803539927084,1.8235659852786859,0.38782245987722974,6.296760549778351,34.025737076591284,856.2624813654039,86.21469048669337,4
4,-1.1983688723629604,1.4352972017076309,1.6978523040227604,1.6262091514350157,5.973420045524462,-833.9603855250607,862.4276709010333,-69.54121435613865,4
3,1.8996671233643365,1.4474450797864882,2.236499590997676,0.48817293567137804,6.32511861314377,-43.79874092811332,858.9956858649332,22.287995289611658,2
4,0.20116451640234845,1.4486526709689447,1.9833718274376404,0.7877457215841025,6.153962453582019,-234.72073679972436,862.5793251509318,-14.142260375528366,4
4,-0.2106711510023867,1.4511968225156933,2.081762143093716,0.37454799240196945,5.970263827333512,-236.404234193244,864.2558223904284,55.37260135277479,4
1,1.905819224885838,1.4702222107921268,1.9943996139462326,2.046559428534602,1.8226394908162575,-630.6693355607733,856.6804672638674,-63.72951181850186,1
3,1.237441201581802,1.5700697524246359,2.0734019875586984,-0.11151776053058733,5.930860819144332,-641.2363489605502,862.4605657091676,-56.19259374713991,2
3,0.16610654911593248,1.589648889359553,2.7008374340238355,0.03306050581649477,5.976879087696169,-348.42751401597224,862.9351747211764,69.14209073316562,4
4,-2.20298727553185,1.598462561324945,2.6336608321149955,1.3083984623826002,5.947240826419273,-17.14290716172951,856.4903749849323,-87.48978879301202,4
4,0.16415344949008814,1.6009423229295738,1.8655878473999539,-0.07480337075044297,5.846426655113215,-773.2175211636672,860.3495791714267,79.41248228060272,4
4,-0.8024063192145738,1.6055423734175656,1.4723376490011708,2.822893814793828,5.676270288249607,-120.07119893320328,858.6030173579941,-12.71324870216057,4
3,0.23495329345334182,1.6098163565606123,1.544133657408993,1.319584715459137,6.003138479775972,-312.7298547557986,861.9096357019888,-71.6151440076481,4
4,0.03233345895342299,1.640229423147139,1.9541881323331316,1.2025136941770675,6.068681451023907,-173.26504928644727,861.2385275567848,17.880432629252923,4
4,-0.3221681153593168,1.6563853852426327,2.639849676628741,0.5261738462236165,5.802105190983464,-565.3081936179599,860.8889511532672,-21.85715996181321,4
4,-0.17961489079493703,1.679471725422466,1.531762196266488,3.1122200883685123,5.6406046251859365,-811.6756584823329,856.8541901049273,28.84163842793474,4
4,-0.15734664609980997,1.7773679820839359,2.0022741075419868,3.247277386704365,6.089811306300773,40.46368185136011,861.8844261412826,-47.32312137461477,4
2,1.1770812294064026,1.7892028201648813,2.207728031128862,0.5846112952532196,5.682498115234734,-812.5541501757027,860.5407442345183,56.332883347998425,2
1,2.352384300052281,1.8393327571215332,1.7161193022187107,0.40626860503169904,1.7893190723832613,-720.1471073863204,857.643482541333,26.957372090698257,1
4,-1.2858428643018516,1.83951515028881,2.846333000492889,1.938655702043599,6.5794691147205775,72.52731489699664,858.1363405616495,-80.49002078127393,4
4,-0.7891702133551886,1.8478160516455129,1.8101099277152575,0.3007872316332789,6.621867092000124,-559.349591627938,859.8240849856365,67.84203720673645,4
4,-1.2618531045910375,1.8487803116000368,1.6257040012251673,0.7857699876064927,6.662941695528654,-841.7999539498719,859.0926010707809,56.931928376050145,4
0,1.1725190151372433,1.851726853338807,1.6485983399055897,-0.6323795643562495,0.8396776063472424,-143.27491556330665,856.9149126530837,107.33935250327195,0
4,-0.8343276366127125,1.8732362491601016,1.4771529100654022,1.337980618348136,5.912217814349935,-865.7105772489358,860.4053496592818,-20.33962782635328,4
4,0.5215723088705502,1.8969593498906532,1.9745557694034048,0.8600475946384526,5.348376431323023,-518.8258837792671,861.6217148592328,81.5533137613966,4
4,-0.34309483278087416,1.9021958459926518,1.7964652112016237,2.9844026518354108,5.278565808127586,-827.6857066503605,857.0344988897559,-26.22451440841502,4
4,-1.4656173182857724,1.9091996602894892,1.6977576000583823,1.1855577943508793,6.047755220191437,-103.28254767309153,863.1936334514127,23.16227961769546,4
1,0.8857619479166972,2.017756751762193,2.0637674701234547,-0.4664619508551508,1.7340837095368007,-707.4176732778449,861.5885959350766,18.181031585755917,1
1,0.7264190854966296,2.2346532848018503,1.7258465706124029,-0.8126574551827176,2.679970306664891,-228.8549618786189,859.2132284648853,3.784816089094363,1
4,-1.761597185752798,2.354703466955213,1.4689326403142267,0.14865356962619058,5.854456045320766,68.64796863212418,863.557348845324,-73.00234235473926,4
4,-0.35779991498557495,2.3594544101724493,2.0428063455478074,-0.011719433676922408,5.201698199705291,-683.8813149363102,861.0218149057573,-9.768613821974157,4
4,-0.43632171009917087,2.4228722746535403,1.9533659976856521,0.2738395520880552,6.228805571127379,-854.3860257127199,859.2240848363206,98.25453278590872,4
4,-0.2291576989712686,2.4445127299617155,1.8521375725715092,1.0551050025913755,5.623103154294651,69.32578051572186,860.2282601952525,92.37501537108221,4
2,1.3718937635466877,2.4511306971797144,1.6194476986294821,-1.1972234040720633,5.701923424943636,-412.8218345485672,862.3935240623244,33.369097478649024,2
4,-1.5843580024898314,2.4556737764109844,1.6586239325421643,2.1150717407751176,5.5488368665979335,-551.1935398898097,861.8018747464015,-32.55972288635135,4
4,0.4996951242373333,2.607625638075125,1.6112238252582878,1.890048237669375,6.370577968031189,-655.5739149671599,858.6214627987273,16.41233501554285,4
4,0.23101729710846852,2.697945346543701,1.6864113562417162,2.0372249373832427,5.707789441500456,124.25681443768599,859.645762841955,-84.17378721667697,4
4,-0.7640960751731602,2.724156159090681,2.9881519333431132,-0.25690225687995727,6.43884850791463,-310.190325261726,862.3639807689838,46.52937984080461,4
4,-0.971417321431445,3.1543250705308417,1.8558171639870802,1.8699868992534832,5.021954711801094,-22.31322470518529,861.4102882485736,35.888667875431054,4
4,0.6196757161166349,3.1766748014473274,1.634540550574942,1.5480687956921309,6.004272588298416,-441.0442169739253,860.1653096465811,33.95255616905685,4
