classes,dim_00,dim_01,dim_02,dim_03,dim_04,rand_00,rand_01,rand_02,test
0,-0.33651625821228726,-0.44814483215757567,1.5275333123761046,0.8392073806695115,0.6482557765885538,-439.3079585790661,859.6676629270919,64.23319873298024,0
3,0.7353793032107949,-0.2964064788720232,1.5289065386090432,0.9272592519647183,5.821412293987958,-657.7553722971761,857.7074197911284,89.48486585666285,3
4,-0.17961489079493703,1.679471725422466,1.531762196266488,3.1122200883685123,5.6406046251859365,-811.6756584823329,856.8541901049273,28.84163842793474,4
3,-0.6048356825230199,-0.4310734849541906,1.5323058154742404,1.3054855192712873,5.415830511435013,-406.9177553073112,860.8368722090056,-23.130373317350177,4
3,1.0209089934589257,0.36379272971290755,1.5437189068690556,0.1264427919361055,5.947471757523149,-2.6684765556698267,861.0851317122714,-78.76285878424181,3
3,0.23495329345334182,1.6098163565606123,1.544133657408993,1.319584715459137,6.003138479775972,-312.7298547557986,861.9096357019888,-71.6151440076481,4
4,0.08849759779659738,1.059907773650769,1.5542846046542493,0.48840127443602754,5.991703527289269,54.80679314104269,863.7765111467688,100.18240205722914,4
3,-0.4186106310020947,1.0199000330229777,1.560367780323572,-0.3768997214543029,5.38140860445773,-379.8005041303555,861.6811661001616,-94.34291549872216,4
3,-0.23295353238499406,-0.7262049441175363,1.5613849640599384,-1.0973389577843728,5.958783348162097,-476.0714245803328,862.3276897842607,56.192114156951156,3
3,-0.05243284185300756,0.7218217390293178,1.568701837480817,0.9577975389161824,6.379132299642268,-654.3738186425344,857.9153431539435,-54.67320467161721,3
3,0.8854928493747932,-0.6547429327536012,1.5717319303870214,-0.9294270751298911,6.40989530831693,-142.55845866844936,862.8540998816347,3.421996833177559,3
0,-0.383339390276232,-0.7415443772624664,1.5717801063331116,-0.45892960550418904,0.9657894123509002,-576.4632486120604,859.0400141091926,-55.931972047020764,0
3,0.5607642143328699,-0.9404756844998814,1.5750285643139212,0.2539626090001401,5.584954642441894,-790.8010470108889,861.9569632584851,6.985776553747556,3
3,-0.24033970084766987,0.7162843446100797,1.576817833548788,-0.36727224817519344,5.492250873561409,-325.4568605070036,859.8315679146096,9.489255183820418,3
3,0.19029548016838826,0.375414071846821,1.579001714786063,-0.04527079111991667,6.7767833774455015,-293.77979615895,857.9357706905937,3.856868012916266,3
4,-1.2026584617437912,1.170541304829074,1.585104202059994,1.7556197366263644,5.522499783891979,-191.05274042120664,856.5589905080284,-11.128353191239583,4
4,0.925439127016848,1.38237966125532,1.587710036367464,0.06551483797233848,6.544448134996975,-56.82172141941513,856.4383721108268,102.43698719136886,4
3,1.6897969242687418,0.6836201816532926,1.5894429083892831,-0.6854176750614343,6.065296184295747,-464.22565127122976,860.9446014274765,-9.045783771954419,3
4,1.0291352697117788,1.4216678028456768,1.5953485682520276,0.3616200597906616,5.656291524940873,-149.22584454694413,858.7953941356318,-38.04667834667089,2
3,1.1876703095838415,0.25292476574622264,1.6002158590786955,0.24799918653244407,6.565849774010074,106.72726738112979,858.0635892217983,-79.08800961657201,3
1,1.3022580939835224,1.018905884839029,1.6107097980212985,0.3492478433261343,2.160380795324646,-394.33086475441524,856.4070161486397,96.13347121121743,1
4,0.4996951242373333,2.607625638075125,1.6112238252582878,1.890048237669375,6.370577968031189,-655.5739149671599,858.6214627987273,16.41233501554285,4
2,1.156558220386192,0.8816978657411126,1.6188849753837116,-0.33077212889862084,5.519573837046559,83.44054855685224,862.3127222102629,-62.26393690356912,2
2,1.3718937635466877,2.4511306971797144,1.6194476986294821,-1.1972234040720633,5.701923424943636,-412.8218345485672,862.3935240623244,33.369097478649024,2
4,-1.2618531045910375,1.8487803116000368,1.6257040012251673,0.7857699876064927,6.662941695528654,-841.7999539498719,859.0926010707809,56.931928376050145,4
4,-0.3168028860325278,1.189840066873151,1.626298987958858,1.3800474247367125,6.222916409134,-663.8004726718282,859.4147338698758,-15.497876569362262,4
3,-0.5068039285402677,0.370630824094485,1.6268036966174417,-1.7017819362811963,6.020534458177712,-283.6201805628994,863.637017356503,-65.48246625045553,3
4,0.6196757161166349,3.1766748014473274,1.634540550574942,1.5480687956921309,6.004272588298416,-441.0442169739253,860.1653096465811,33.95255616905685,4
3,-0.24110490398523077,1.3480114229668076,1.6355683791809035,-0.030056515983585014,5.322714753989556,-88.01805354645654,858.4439002697277,90.88434098229868,4
3,-0.580859492966417,-0.281131388570986,1.639989713603349,0.3604827302900311,6.453337759318607,-536.0673217684785,863.6934029010013,97.29816893194334,3
0,1.1725190151372433,1.851726853338807,1.6485983399055897,-0.6323795643562495,0.8396776063472424,-143.27491556330665,856.9149126530837,107.33935250327195,0
4,0.07690829003646538,0.6515159468827192,1.6561265494043877,0.31846005797447874,5.11913465066795,-46.69202968176151,856.9955724535978,-92.90166893058793,3
4,-1.5843580024898314,2.4556737764109844,1.6586239325421643,2.1150717407751176,5.5488368665979335,-551.1935398898097,861.8018747464015,-32.55972288635135,4
0,0.6296676829939617,1.2261911304020623,1.6603206389163512,0.09760785171628916,0.4355437825366265,-525.7129413173363,859.483753421022,31.881754504525617,0
3,1.274547728426289,0.8727843401487736,1.660610933281565,0.6844445272165697,5.981733331521323,-86.452271594199,861.8438241168808,-93.79211050428475,2
3,2.8592755402469803,0.11591026647751296,1.6670444760917968,-1.0345132350069182,6.64991230235229,-678.081022195564,863.4339241173764,-25.73971810624178,3
4,-2.490246925228064,1.3292345765196494,1.6715748036147238,1.9660570550470442,6.107460486723938,-167.81535511660047,857.7254161981703,-78.5431801444607,4
2,0.4439819910234353,1.1891852375288914,1.671630977355819,1.1587993839143411,5.914295912726167,-98.4673777164871,857.3301202291163,-32.70777679672565,4
3,0.543947288799879,0.683180781241779,1.6860231151513017,-0.21411287271903487,6.238140498810933,-729.3606273051917,857.8964144823487,-65.85299406938233,3
4,0.23101729710846852,2.697945346543701,1.6864113562417162,2.0372249373832427,5.707789441500456,124.25681443768599,859.645762841955,-84.17378721667697,4
3,0.5203107364339281,0.6054309439895856,1.691982550629709,-1.5608814912309,6.51275785406862,-874.9186355928136,855.8598741172284,-98.32105964493488,3
4,-1.4656173182857724,1.9091996602894892,1.6977576000583823,1.1855577943508793,6.047755220191437,-103.28254767309153,863.1936334514127,23.16227961769546,4
4,-1.1983688723629604,1.4352972017076309,1.6978523040227604,1.6262091514350157,5.973420045524462,-833.9603855250607,862.4276709010333,-69.54121435613865,4
3,0.2327382152160476,-0.3835943739193947,1.7067943837055586,0.02755280936467308,6.5601673550972235,-286.1070945123062,859.5869762984414,-2.1137381738031706,3
4,0.07718345900587464,1.0742651494982485,1.7157177500590979,0.5527755534219524,5.918448955507192,-880.7161066620401,859.9702583171998,18.63631370164704,4
1,2.352384300052281,1.8393327571215332,1.7161193022187107,0.40626860503169904,1.7893190723832613,-720.1471073863204,857.643482541333,26.957372090698257,1
1,0.7264190854966296,2.2346532848018503,1.7258465706124029,-0.8126574551827176,2.679970306664891,-228.8549618786189,859.2132284648853,3.784816089094363,1
3,-0.23400225681141096,-0.00521705218356645,1.7430057871056706,-1.117694548090393,6.37264383838858,-736.5524303429368,856.3320217674739,-66.92311745492535,3
4,-1.4226804084767677,1.3534796231573643,1.7465024578728556,1.8434726582413874,6.323602297510079,133.609628571496,860.603466585749,-1.6307986151029894,4
3,1.2098326698133937,-1.0937102451681966,1.7537532230888928,0.25727456907139085,6.895733578602934,-612.6421720460423,860.309093427529,-34.59305719403301,3
3,0.20437845693331314,0.8572345217879086,1.7601294429800955,0.3574980006421584,5.9111609922016335,15.301156341765676,863.0706468774313,55.5329706685454,4
1,1.2745723129115942,0.6817659478412755,1.768418401273081,-0.22145063991113656,2.381614108345203,-888.1793194045918,859.2878548271206,-86.11525662853916,1
3,1.1322975168413691,0.497655992244839,1.7700419844797155,-0.10361379749075261,6.853575583363873,-66.42055918762054,856.5725588359965,-76.80780927495715,3
3,1.3378541652971587,0.5636052318597785,1.7768932846793948,0.9602093997910635,6.07394699692892,-137.50268547477384,856.7590541339065,-79.82412359985827,3
3,0.3605165936777313,0.24904693875430792,1.7808055345365565,-0.7858352274037437,6.406273567898985,-112.3687733459144,864.1461693933036,68.43961927160244,3
3,0.17351932867182351,0.6562752100899649,1.7929164797041346,-1.4014630454013755,5.622292230058291,108.40662321182228,858.2549038186017,-89.01408810809463,3
4,-0.34309483278087416,1.9021958459926518,1.7964652112016237,2.9844026518354108,5.278565808127586,-827.6857066503605,857.0344988897559,-26.22451440841502,4
4,-0.561954768580795,1.26201423930092,1.80145988294555,1.18224374708321,6.506547809270942,129.5977392607124,863.0470381343921,18.5568610865395,4
3,0.6802463376327532,1.3599658996611046,1.8052928164999855,0.047187377271677905,6.465264604370681,-562.7384840695208,863.7273239575226,-6.3991491854410185,4
4,-0.7891702133551886,1.8478160516455129,1.8101099277152575,0.3007872316332789,6.621867092000124,-559.349591627938,859.8240849856365,67.84203720673645,4
3,0.5027004052777287,-0.6066256551100722,1.8107557702248431,0.08752677746637605,6.12721296990239,-864.9900070297556,861.6231870280135,-93.2239728950702,3
3,0.6915236004283016,0.712198000669207,1.8155802998557993,0.16351122528238143,5.08752474507615,-350.64522151223025,857.3057988766354,-37.810857710189,3
3,1.234763555153931,0.2738702675916972,1.8163610757117223,-0.8169299660482402,6.632587297708374,-783.3932873229176,860.7006701885814,40.20865732839894,3
0,0.38597793219454823,-0.42060401734460884,1.816554286243517,0.4884685962270585,1.7753228152935652,-255.74712426163165,857.1243657780057,71.79373140201659,1
4,-0.6725341100381059,1.4268803539927084,1.8235659852786859,0.38782245987722974,6.296760549778351,34.025737076591284,856.2624813654039,86.21469048669337,4
3,0.5464181878467161,-0.7413586470778486,1.8302328240790786,-0.49411334154695735,5.824891501291239,-117.70056672033212,860.2831077685377,34.40813659539832,3
3,0.7939853323794435,-0.8471260696452805,1.8442421631066546,0.39296613232959704,5.66240378802698,-446.87502918239574,859.9351192319964,-18.25172136629314,3
4,-0.22958121511863344,1.0717466299458729,1.84589464430258,-0.026401709698646192,5.909222150930335,-157.1721185715803,859.1389616983962,-62.395566370956544,4
3,0.2532137692353442,0.44651161161480507,1.847597515201751,-0.4822565246271693,6.738353077160411,-279.04945599320394,863.3151225413308,-65.29061994976763,3
3,1.054334898425289,-0.2107585728657993,1.8501367852749002,-0.1988228944595595,5.757425436128468,-184.8496241803756,858.7838766350706,29.280590965095755,3
3,1.3171066363435187,0.309058654249248,1.850483073470412,-0.08853229484586356,6.195131109017844,-224.68402091610164,863.6419485554215,-79.79429910007843,3
4,-0.2291576989712686,2.4445127299617155,1.8521375725715092,1.0551050025913755,5.623103154294651,69.32578051572186,860.2282601952525,92.37501537108221,4
1,1.0859109607710629,0.254734481072199,1.8554636319853555,-0.09675851888622526,2.0414100724386097,-405.65190143381295,855.7532737159225,7.7766943148133265,1
4,-0.971417321431445,3.1543250705308417,1.8558171639870802,1.8699868992534832,5.021954711801094,-22.31322470518529,861.4102882485736,35.888667875431054,4
3,0.5687144050346643,0.5004064134648286,1.8595488436006276,-0.15541530558281547,6.722913162544471,-798.2196597422026,863.79563150472,75.04568035676883,3
4,0.16415344949008814,1.6009423229295738,1.8655878473999539,-0.07480337075044297,5.846426655113215,-773.2175211636672,860.3495791714267,79.41248228060272,4
3,-0.7852616805909436,0.3183416399574472,1.872763831679959,-0.16528902375683732,5.7631467159028125,-595.2813765759824,863.3564987119065,57.79338696569467,3
3,0.10647804199503585,0.24088587135339368,1.875792760940201,0.3498505496311686,5.728817670350218,-5.96718295135085,856.3483267305905,-67.56940221035902,3
3,-0.555397755679014,-0.6159968529579659,1.9018328531234208,-0.9574309171410493,5.886384878572962,-323.53141067628354,858.2732308682309,-58.716776827899906,3
3,1.1550221150038884,0.5212175930716046,1.9065872673638027,-0.07490895099133668,6.35212867593342,-687.850071925639,860.0402085721136,-72.8099421913108,3
3,0.8360755923614731,0.8091704283266851,1.9070167655024335,-1.5274848700058343,6.278161588558926,-576.0979108377944,863.4767930586058,58.825512126238635,3
3,1.8387616722388298,-0.4994763117705793,1.9236286023287417,0.44524249962700657,6.217864019464948,-76.45300436001992,857.5447099195142,-0.10074049557114506,3
2,1.9104846385408663,-0.08343984830063023,1.9300923372903327,0.35160098449618116,6.034060259379275,-878.7399097637597,861.0547284411018,-55.124772109725825,3
3,-0.5396649895420782,-0.4837957316305702,1.9355202005625913,0.38882903153410964,5.8633158516952495,-186.5747030850277,859.3432742878272,42.437151134278935,3
3,-0.6588731317068353,-0.5972626772321912,1.945092763131625,0.4865969533479748,6.62983891862846,-575.7460376413826,858.4248328571077,31.331443157639868,3
3,0.2491762510620817,1.185330721970079,1.9486494583132017,-0.286423503797589,5.963691081085782,-235.27508845805744,861.5490528057063,76.05416932949744,4
3,0.45024718640055117,0.5583226180312221,1.9503967925071746,0.35937497702802745,6.046148243027136,-368.0665767466592,860.1665928557948,96.81479875339625,3
4,-0.43632171009917087,2.4228722746535403,1.9533659976856521,0.2738395520880552,6.228805571127379,-854.3860257127199,859.2240848363206,98.25453278590872,4
4,0.03233345895342299,1.640229423147139,1.9541881323331316,1.2025136941770675,6.068681451023907,-173.26504928644727,861.2385275567848,17.880432629252923,4
4,-1.088242768545562,0.46589972227818977,1.9558102895015503,1.1818562451083168,5.800074451765062,-702.9235303373118,862.9350025058783,-56.72649801162524,4
3,-0.7248860020445778,0.3278102367675979,1.9580764395380243,-1.4957933597563366,5.958484230619182,5.910218014258135,857.516638869701,-93.95919150190858,3
3,0.3164874047455778,0.06706130234348875,1.9608822532207155,-0.329141285692802,5.870581311323081,95.00181788315524,856.8397521091625,-79.87036204705453,3
3,0.9564903977756247,0.30944681655136214,1.9635902037590063,-0.5655140543898791,5.842633094693351,-570.7064547367368,861.6805829955177,80.91587654297683,3
4,0.5215723088705502,1.8969593498906532,1.9745557694034048,0.8600475946384526,5.348376431323023,-518.8258837792671,861.6217148592328,81.5533137613966,4
3,0.7430548764839006,-0.8068437472609665,1.9751528537032785,-0.5864263964191915,5.053447976185759,-551.127693787595,861.3105455210093,-74.05594970093838,3
4,0.20116451640234845,1.4486526709689447,1.9833718274376404,0.7877457215841025,6.153962453582019,-234.72073679972436,862.5793251509318,-14.142260375528366,4
1,1.905819224885838,1.4702222107921268,1.9943996139462326,2.046559428534602,1.8226394908162575,-630.6693355607733,856.6804672638674,-63.72951181850186,1
4,-0.15734664609980997,1.7773679820839359,2.0022741075419868,3.247277386704365,6.089811306300773,40.46368185136011,861.8844261412826,-47.32312137461477,4
4,-1.0021871248676044,0.76034870849752,2.020312590399212,1.6144390159031619,6.175948692573613,-702.7226755282104,856.0177627624764,-79.39353786142325,4
4,-0.3887516810772659,1.183016257518592,2.042622429852851,0.8803080239851344,5.604851925618303,29.048859659792683,857.3806083074481,-51.66298719330456,4
4,-0.35779991498557495,2.3594544101724493,2.0428063455478074,-0.011719433676922408,5.201698199705291,-683.8813149363102,861.0218149057573,-9.768613821974157,4
3,0.4657412949507401,-0.3303982577147473,2.0576294890269957,1.8253214692310742,6.128221740896699,-720.5374364400634,858.1040353451332,7.159978201958197,4
3,-1.2975114671876842,-0.6787429073526517,2.06198441481509,-1.504008027126211,5.932392780234243,-464.1573489926856,856.2759170800496,-35.71801777484018,3
1,0.8857619479166972,2.017756751762193,2.0637674701234547,-0.4664619508551508,1.7340837095368007,-707.4176732778449,861.5885959350766,18.181031585755917,1
3,-0.6020940006033899,0.1930575479334248,2.068167559707121,-0.5661007158576209,5.62808067342821,-401.36520926171585,859.7164560112916,-24.783369731149406,3
3,1.237441201581802,1.5700697524246359,2.0734019875586984,-0.11151776053058733,5.930860819144332,-641.2363489605502,862.4605657091676,-56.19259374713991,2
3,0.33761549008347436,-1.0368933313999156,2.074697899421321,0.7149581515112887,5.599418414724376,-449.14078901637055,860.1154585252328,80.55290239876872,3
3,0.3161602955398449,-0.47388476452164285,2.0784540316311557,0.8389657011332509,5.44281946233412,-603.7516416525064,860.7877466919897,-93.24893946650533,3
4,-0.2106711510023867,1.4511968225156933,2.081762143093716,0.37454799240196945,5.970263827333512,-236.404234193244,864.2558223904284,55.37260135277479,4
3,-0.389573620619331,-0.22790039469573667,2.0846030330171845,-0.601948189882428,5.808711034296061,-101.70761552162071,856.7094410048314,-0.6955110907432953,3
3,0.4889298031246102,-0.8133465028611978,2.113005712069971,-1.454383380309724,5.475059037419318,-26.422998278450052,857.9618743535306,71.00525186540135,3
4,0.043145032047422704,0.610735800389159,2.1430861662508542,1.276005358500416,5.875763806713937,-69.16312292905715,861.6722797628396,32.6322618388934,4
3,-0.07739004266980265,-1.5012421648334993,2.1470676130580033,-1.526246046301913,6.169862635994092,-427.394186195769,858.4433519666196,19.434931071825076,3
3,0.8776018167354196,0.44260097598782694,2.1552861047626863,-0.3165445694050111,6.649137178972772,-521.8367300345856,860.0249888915504,18.0420332027727,3
3,1.906896387356107,0.38355321446885116,2.1598483469749707,0.4125024707551652,6.144300826028728,-125.09973228387383,861.0829447634973,31.62863278849055,3
4,-1.2503404612291191,0.9981492432389577,2.1620933963889435,1.395951765157104,6.037303276481918,-888.5087458541466,863.1961012484206,-77.264195109843,4
3,0.9854804745725368,1.073180732424705,2.171770546536421,1.0546418598821354,5.923383229207355,99.58459865346677,863.7640339351827,48.21080779341239,2
3,1.6549056027750513,-0.10759742752138618,2.1723172043650303,0.33568797761929453,5.573987623701177,-18.270577502062423,862.5129932492213,-52.70791985301099,3
3,0.09762018355892549,-0.8717064298739108,2.173420451010103,0.5716878325092944,6.101182923060087,-741.284607549569,861.7475218630033,-39.3132019070126,3
3,-0.0726079912886014,0.8244644684992459,2.1764331416110934,-0.6270028168995427,5.830176602569564,14.65594048896223,858.3873132147257,-69.64924111895212,3
3,0.8861503097673702,0.0029565374782778604,2.201792317141342,0.5917225213797371,6.367057446528978,-125.35495271901351,860.6464011040775,-54.43247726820289,3
3,0.014639764187762583,0.4585022505929601,2.2062020321142004,0.570169623089065,5.621030770481215,-241.48862093449537,859.2129707557779,-51.183383537066504,3
2,1.1770812294064026,1.7892028201648813,2.207728031128862,0.5846112952532196,5.682498115234734,-812.5541501757027,860.5407442345183,56.332883347998425,2
3,0.7976843780854903,0.699613659306018,2.211216065066936,0.7827376896224281,5.37922741809222,-839.7823164016359,862.6239640601543,20.24388982344827,3
3,0.31230354403406896,-0.15717326674247775,2.216045886713138,-0.3327735423578869,5.378775246676509,-40.92736728024039,858.2245082179361,12.966789246152814,3
3,0.7720410356551124,1.0631466556283278,2.2298631235224073,0.46388582823610575,5.330892678249596,-77.44447018711807,861.4551636695444,67.74851697312448,4
3,1.478855105934902,-0.8336355297944824,2.2309789302600187,-0.2646313794620459,5.394239567754749,125.27163055145974,858.0158877278959,-0.4448039569416693,3
3,-0.5708846397785992,0.07627535955304657,2.2337541826610985,0.18721956348251836,6.96018289170321,-767.6739489573188,862.263100649032,107.44090011192903,3
3,1.8996671233643365,1.4474450797864882,2.236499590997676,0.48817293567137804,6.32511861314377,-43.79874092811332,858.9956858649332,22.287995289611658,2
3,2.441373189076418,-2.0236480621554427,2.2592456225772484,0.3458103605073244,5.656154015130341,-713.2474225595952,858.9175057694832,76.30713033833268,3
3,0.010210612393799723,0.8189676368855852,2.2636069884584074,0.856488447983349,5.794903544319229,-667.551894061691,855.5834175457785,-76.76495277830881,3
3,1.460063165141489,-0.28770373796196996,2.267341133795918,-0.2978552423503383,6.319947326630004,-183.66001105760415,861.8491962382061,97.66176865631981,3
3,0.06265593233018768,-0.5082899110605035,2.2798400196543263,-0.33088442673731544,6.479237073505415,32.46119184579091,859.0485740178226,-20.094517209547277,3
3,-0.2966523158321833,-0.026890051762970407,2.2820039746855034,-0.31193896524755627,5.912452660190494,-758.6988083442479,855.950628401282,-64.72017014002583,3
3,0.9378118379023737,1.225894179742493,2.2867628945676963,-0.22651111739501373,5.779107064719544,-184.75447030404945,856.3931477504411,-26.00996905888539,2
3,0.7724713731203974,0.06559644513084834,2.294986517854016,-2.265724478488455,5.8432434964492845,-773.9219076177396,862.4614045610524,-98.40403411813867,3
3,-1.0357385249581252,0.48997503521088187,2.3063911877927428,0.11487034920412816,5.810253157077882,-517.7457275876966,856.2438774176261,5.867821543717,3
3,0.8125567367425153,0.3658243236921929,2.3150378385730015,-0.36092708672719903,6.381709678279799,-455.70935316566084,858.3995814241388,54.42932994081256,3
3,1.1953248515114185,0.3705650336792985,2.326885846161414,-1.2115762473446137,5.976841663417287,-505.23680791760836,859.1367792435354,-11.667846542735433,3
4,-1.2232546317888002,-0.49461665626406215,2.36253808793443,1.6793877956282335,5.611183324758013,-249.2543094596656,859.1192105708272,-72.20699611744274,4
3,-0.11332527022667838,0.5854965634306365,2.366149268842842,-0.893749169365602,5.755230555539232,108.61776740011109,857.0784439302672,-17.453451309572912,3
3,2.391097995695489,0.4656212536677815,2.3667093628411875,1.3620117265036846,6.059658767869754,81.57995584458558,856.6784319150231,29.96094174330557,4
3,1.996772140297426,-0.3726444552945303,2.3733367855728646,-2.3255905754573134,6.011592837753078,-680.3487559542898,855.7469367651804,13.630964278361162,3
3,0.9411810201916186,-0.5873390390227966,2.385653381868309,-1.215476860381474,6.177637929151649,-125.69619458493281,860.5889672115725,81.43385014049427,3
3,1.094145934687778,-0.7160558738212838,2.387101320950432,-0.266288323506009,5.475906401805691,-28.7819684292937,859.1528510315061,-83.83197329202468,3
3,-0.5052055154234052,0.26708797325482775,2.4066149117396716,-0.691106368471813,5.927179871991409,-811.9535934228591,860.4736411642467,-55.13095776758118,3
3,1.0466631942488556,0.4418399501436186,2.427853869076728,0.18021129379803963,6.8802680634247935,-841.3915612895594,856.7535560462499,17.856529497217537,3
3,0.7245091235921091,-0.04941135988810314,2.4347835029360745,0.7802499667823831,6.5747628780404455,-512.2965301387474,861.5528521879729,74.45444764041423,3
0,0.07340862122840185,0.055841667992015134,2.46310464676419,0.7485427145179689,0.5216440058730532,-587.4493587980139,861.2815036017664,-74.9739107432803,0
3,0.13415867593056796,-0.445938442486657,2.481694656313987,0.5698577276641297,5.407221270059611,-568.2088390825638,858.502511702473,97.54365297709174,3
3,0.32638635966050367,0.034811734914772866,2.512383836160659,-0.0792754401930152,6.777489484670762,-97.16084048795466,859.0795875768451,86.47227718570755,3
4,-0.2729991810707991,0.07919059676127826,2.5182136133967816,0.9639078396366136,5.72458303938633,-64.56344922577287,857.0136525394348,82.74911537393383,3
3,-1.2754402981980282,0.7081851863911929,2.5349238438063253,-0.6046332001266904,5.791005218700444,32.64754455683173,859.4298109772893,67.43562808396683,3
3,-0.49012993786183834,-0.7586784033793607,2.5450876083543585,-0.4234656899586967,6.474345785320483,-4.958727620689416,859.1191285844909,7.087858732534059,3
3,0.3996365919976798,0.29411943439313726,2.5484061910321634,0.311182983481747,5.966837458364047,-75.90721443752369,861.4760555879571,72.3714837606646,3
3,0.4575034775859637,-0.9625606843113156,2.585993682223842,-0.8829358628242954,6.709368474443059,-857.350402174397,858.1575085145444,-57.18040583156946,3
3,2.8882072020827283,-0.4045973634095494,2.596004250301825,-0.48973353372385664,5.470198184404365,-812.8276372465327,856.2437448672393,-14.202329868843975,3
3,-0.16032842398316416,0.8360707792678028,2.6004633340174124,0.28913385381848233,6.499494402606674,-327.8082879822287,862.6542577111794,-4.093210316110088,4
3,0.2960353651570417,-1.1194449398415534,2.6063374799388956,-0.9675815483350443,5.7961319159769245,-141.67777524105594,863.9197123749302,6.2169776904749625,3
3,0.10550174208018237,-0.03144583010210495,2.6145657733053898,-0.0755669715536022,6.1468946543874186,-392.9026012216471,857.5966298298234,-60.38883624271244,3
3,-1.0039395081112361,1.2584157801718852,2.621925882211609,-0.2953657603579569,5.421923535480088,27.687780006661768,858.7718163475847,4.372307988157132,4
4,-2.20298727553185,1.598462561324945,2.6336608321149955,1.3083984623826002,5.947240826419273,-17.14290716172951,856.4903749849323,-87.48978879301202,4
4,-0.3221681153593168,1.6563853852426327,2.639849676628741,0.5261738462236165,5.802105190983464,-565.3081936179599,860.8889511532672,-21.85715996181321,4
3,0.7171962486605183,0.5346723909744647,2.651321409694613,0.8307030808154533,6.280115574167611,-366.24583203640583,858.8675456545233,-61.755381409146366,3
3,-0.16545776658435585,1.215427138913415,2.666667129424246,-0.5675528019420373,5.668733950571782,-207.8638111158677,860.3789385948554,21.671787638618454,4
3,1.435671993942219,0.6312453499004151,2.6761263769474573,-0.3705290896683192,6.286414320689575,-689.3904608621972,858.1128076728918,59.16258518971294,3
3,0.8789056614491636,0.984699610523788,2.6953236739975175,-0.07138732337715914,6.327683240271386,-517.3792179972536,855.786697352602,-36.364075763272155,4
3,0.16610654911593248,1.589648889359553,2.7008374340238355,0.03306050581649477,5.976879087696169,-348.42751401597224,862.9351747211764,69.14209073316562,4
3,2.5966344728239803,-0.3929229977136838,2.7290901777397774,-0.8017736151413799,5.19698347960281,-206.94473663783947,862.312504827299,3.47868587620718,3
3,1.1491172435932737,0.7176529575097058,2.7323122204481294,0.8661528431096587,6.044473368851516,-14.907852145477449,859.8201046479293,7.823672719194988,3
3,-1.6085981912135021,0.1560199872225014,2.745753251408308,-0.989941310578058,5.856315012243107,-217.4412555217707,858.4900922312263,-68.44408360468393,3
